Date,Close
3/30/2005,56.310001
3/31/2005,56.099998
4/1/2005,56.25
4/4/2005,55.974998
4/5/2005,56
4/6/2005,56.490002
4/7/2005,56.700001
4/8/2005,55.775002
4/11/2005,56.450001
4/12/2005,57.509998
4/13/2005,57.395
4/14/2005,57.049999
4/15/2005,56.779999
4/18/2005,57
4/19/2005,57.5
4/20/2005,57.200001
4/21/2005,57.474998
4/22/2005,57.465
4/25/2005,58.400002
4/26/2005,58.360001
4/27/2005,58.830002
4/28/2005,58.544998
4/29/2005,59.255001
5/2/2005,59.185001
5/3/2005,59.474998
5/4/2005,59.650002
5/5/2005,60.009998
5/6/2005,59.615002
5/9/2005,60.605
5/10/2005,60.5
5/11/2005,60.68
5/12/2005,60.150002
5/13/2005,59.549999
5/16/2005,60.27
5/17/2005,60.630001
5/18/2005,61.330002
5/19/2005,62.345001
5/20/2005,62.325001
5/23/2005,62.345001
5/24/2005,61.650002
5/25/2005,60.919998
5/26/2005,60.689999
5/27/2005,61
5/31/2005,61.474998
6/1/2005,62.325001
6/2/2005,62.150002
6/3/2005,61.939999
6/6/2005,62.549999
6/7/2005,63
6/8/2005,63.330002
6/9/2005,63.400002
6/10/2005,63.34
6/13/2005,63.700001
6/14/2005,64.18
6/15/2005,64.010002
6/16/2005,64.279999
6/17/2005,65.040001
6/20/2005,64.279999
6/21/2005,63.560001
6/22/2005,63.599998
6/23/2005,63.349998
6/24/2005,62.82
6/27/2005,63.09
6/28/2005,63.400002
6/29/2005,63.580002
6/30/2005,63.599998
7/1/2005,64.150002
7/5/2005,64.839996
7/6/2005,64.599998
7/7/2005,64.849998
7/8/2005,65.75
7/11/2005,66.57
7/12/2005,66.68
7/13/2005,66.099998
7/14/2005,65
7/15/2005,65.300003
7/18/2005,65.57
7/19/2005,66.010002
7/20/2005,66.650002
7/21/2005,65.559998
7/22/2005,66.190002
7/25/2005,66.349998
7/26/2005,66.949997
7/27/2005,67.040001
7/28/2005,67.949997
7/29/2005,67.800003
8/1/2005,67.669998
8/2/2005,68.370003
8/3/2005,68.150002
8/4/2005,67.199997
8/5/2005,64.599998
8/8/2005,62.450001
8/9/2005,63.400002
8/10/2005,63.259998
8/11/2005,64.150002
8/12/2005,64.040001
8/15/2005,64.699997
8/16/2005,64.860001
8/17/2005,64.25
8/18/2005,63.799999
8/19/2005,63.52
8/22/2005,63.82
8/23/2005,63.900002
8/24/2005,64.07
8/25/2005,64.43
8/26/2005,63.77
8/29/2005,63.369999
8/30/2005,63.73
8/31/2005,64.889999
9/1/2005,65.400002
9/2/2005,65.199997
9/6/2005,66.660004
9/7/2005,66.260002
9/8/2005,65.900002
9/9/2005,66.099998
9/12/2005,66.040001
9/13/2005,65.610001
9/14/2005,65.57
9/15/2005,65.849998
9/16/2005,65.449997
9/19/2005,64.970001
9/20/2005,64.519997
9/21/2005,63.02
9/22/2005,63.470001
9/23/2005,62.700001
9/26/2005,63.099998
9/27/2005,62.799999
9/28/2005,62.459999
9/29/2005,63.459999
9/30/2005,64.269997
10/3/2005,64.379997
10/4/2005,63.279999
10/5/2005,62.099998
10/6/2005,61.650002
10/7/2005,61.41
10/10/2005,60.790001
10/11/2005,60.360001
10/12/2005,59.200001
10/13/2005,59.5
10/14/2005,60.59
10/17/2005,61.099998
10/18/2005,60.259998
10/19/2005,61
10/20/2005,60.099998
10/21/2005,60.529999
10/24/2005,61.48
10/25/2005,61.529999
10/26/2005,60.959999
10/27/2005,60.34
10/28/2005,62.049999
10/31/2005,62.299999
11/1/2005,61.25
11/2/2005,61.830002
11/3/2005,61.389999
11/4/2005,61.330002
11/7/2005,61.68
11/8/2005,61.32
11/9/2005,61.849998
11/10/2005,63.439999
11/11/2005,64.019997
11/14/2005,63.549999
11/15/2005,63.540001
11/16/2005,63.299999
11/17/2005,64.279999
11/18/2005,64.790001
11/21/2005,65.029999
11/22/2005,65.879997
11/23/2005,66.209999
11/25/2005,66.440002
11/28/2005,65.720001
11/29/2005,65.839996
11/30/2005,65.25
12/1/2005,66.150002
12/2/2005,66.099998
12/5/2005,65.5
12/6/2005,65.449997
12/7/2005,64.940002
12/8/2005,65.5
12/9/2005,65.650002
12/12/2005,65.599998
12/13/2005,66.050003
12/14/2005,66.349998
12/15/2005,65.75
12/16/2005,66.040001
12/19/2005,65.230003
12/20/2005,65.050003
12/21/2005,65.480003
12/22/2005,65.129997
12/23/2005,65.300003
12/27/2005,65.139999
12/28/2005,65
12/29/2005,64.639999
12/30/2005,64.150002
1/3/2006,65.900002
1/4/2006,66.199997
1/5/2006,66.669998
1/6/2006,67.25
1/9/2006,67.900002
1/10/2006,68.349998
1/11/2006,68.43
1/12/2006,68.25
1/13/2006,67.150002
1/17/2006,67.129997
1/18/2006,67.010002
1/19/2006,67.800003
1/20/2006,66.919998
1/23/2006,67.300003
1/24/2006,67.949997
1/25/2006,67.699997
1/26/2006,67.900002
1/27/2006,68.919998
1/30/2006,68.669998
1/31/2006,68.830002
2/1/2006,69.190002
2/2/2006,68.879997
2/3/2006,68
2/6/2006,68.169998
2/7/2006,67.639999
2/8/2006,67.489998
2/9/2006,67.75
2/10/2006,67.720001
2/13/2006,67.800003
2/14/2006,68.300003
2/15/2006,68.839996
2/16/2006,69.43
2/17/2006,69.93
2/21/2006,70.010002
2/22/2006,70.940002
2/23/2006,70.75
2/24/2006,70.339996
2/27/2006,70.379997
2/28/2006,70.050003
3/1/2006,70.389999
3/2/2006,70.220001
3/3/2006,69.93
3/6/2006,71.209999
3/7/2006,70.18
3/8/2006,70.309998
3/9/2006,71.019997
3/10/2006,71.800003
3/13/2006,71.529999
3/14/2006,72.089996
3/15/2006,73.349998
3/16/2006,74.139999
3/17/2006,74.980003
3/20/2006,73.800003
3/21/2006,72.720001
3/22/2006,72.93
3/23/2006,73.360001
3/24/2006,72.699997
3/27/2006,71.980003
3/28/2006,72.790001
3/29/2006,74.400002
3/30/2006,73.25
3/31/2006,73.5
4/3/2006,71.900002
4/4/2006,71.660004
4/5/2006,72.349998
4/6/2006,71.93
4/7/2006,70.860001
4/10/2006,70.010002
4/11/2006,69.849998
4/12/2006,69.769997
4/13/2006,68.980003
4/17/2006,68.669998
4/18/2006,70.32
4/19/2006,71.300003
4/20/2006,71.370003
4/21/2006,71.379997
4/24/2006,71.019997
4/25/2006,70.519997
4/26/2006,70.199997
4/27/2006,70.900002
4/28/2006,71.099998
5/1/2006,70
5/2/2006,69.440002
5/3/2006,69.510002
5/4/2006,70.339996
5/5/2006,71.599998
5/8/2006,71.830002
5/9/2006,71.849998
5/10/2006,71.910004
5/11/2006,70.339996
5/12/2006,69.279999
5/15/2006,70.199997
5/16/2006,70.059998
5/17/2006,68.599998
5/18/2006,68.410004
5/19/2006,68.269997
5/22/2006,67.82
5/23/2006,67.360001
5/24/2006,67.470001
5/25/2006,68.75
5/26/2006,69.400002
5/30/2006,68.849998
5/31/2006,68.75
6/1/2006,70.190002
6/2/2006,70.949997
6/5/2006,71.050003
6/6/2006,70.339996
6/7/2006,70.620003
6/8/2006,70.300003
6/9/2006,70.949997
6/12/2006,69.910004
6/13/2006,69
6/14/2006,68.889999
6/15/2006,70.089996
6/16/2006,70.279999
6/19/2006,69.650002
6/20/2006,69.220001
6/21/2006,70.099998
6/22/2006,68.959999
6/23/2006,68.699997
6/26/2006,69.389999
6/27/2006,69.25
6/28/2006,69.489998
6/29/2006,70.910004
6/30/2006,71.25
7/3/2006,72.540001
7/5/2006,72.480003
7/6/2006,72.699997
7/7/2006,72.400002
7/10/2006,73.150002
7/11/2006,73.129997
7/12/2006,73.449997
7/13/2006,72.309998
7/14/2006,71.339996
7/17/2006,71.290001
7/18/2006,72.139999
7/19/2006,73.860001
7/20/2006,72.949997
7/21/2006,71.589996
7/24/2006,72.839996
7/25/2006,73.339996
7/26/2006,73.650002
7/27/2006,73.099998
7/28/2006,74.190002
7/31/2006,73.849998
8/1/2006,73.5
8/2/2006,73.5
8/3/2006,74.290001
8/4/2006,75.400002
8/7/2006,74.580002
8/8/2006,73.360001
8/9/2006,72.68
8/10/2006,72.830002
8/11/2006,72.230003
8/14/2006,72.900002
8/15/2006,73.75
8/16/2006,73.949997
8/17/2006,74.029999
8/18/2006,74.050003
8/21/2006,74.480003
8/22/2006,75.150002
8/23/2006,74.309998
8/24/2006,74.660004
8/25/2006,74.580002
8/28/2006,75.5
8/29/2006,75.5
8/30/2006,76.050003
8/31/2006,76.050003
9/1/2006,75.669998
9/5/2006,76.309998
9/6/2006,75.919998
9/7/2006,75.43
9/8/2006,76.199997
9/11/2006,76.309998
9/12/2006,77.300003
9/13/2006,78
9/14/2006,78
9/15/2006,78.199997
9/18/2006,77.75
9/19/2006,78.25
9/20/2006,78
9/21/2006,77.199997
9/22/2006,77.599998
9/25/2006,77.550003
9/26/2006,76.849998
9/27/2006,77.519997
9/28/2006,77.25
9/29/2006,77.150002
10/2/2006,77.129997
10/3/2006,77.879997
10/4/2006,78.75
10/5/2006,79.230003
10/6/2006,78.650002
10/9/2006,79.18
10/10/2006,79.209999
10/11/2006,79
10/12/2006,79.75
10/13/2006,80.519997
10/16/2006,80.860001
10/17/2006,80.459999
10/18/2006,80.949997
10/19/2006,80.75
10/20/2006,80.650002
10/23/2006,81.029999
10/24/2006,80.800003
10/25/2006,81.209999
10/26/2006,82
10/27/2006,81.470001
10/30/2006,82.25
10/31/2006,82.150002
11/1/2006,81.449997
11/2/2006,79.879997
11/3/2006,79.099998
11/6/2006,79.779999
11/7/2006,79.029999
11/8/2006,79.209999
11/9/2006,79.410004
11/10/2006,79.75
11/13/2006,79.889999
11/14/2006,80.720001
11/15/2006,80.900002
11/16/2006,81.300003
11/17/2006,81.199997
11/20/2006,83.769997
11/21/2006,85.199997
11/22/2006,85.440002
11/24/2006,85.849998
11/27/2006,83.519997
11/28/2006,83.75
11/29/2006,85
11/30/2006,85.949997
12/1/2006,85.75
12/4/2006,86.849998
12/5/2006,86.220001
12/6/2006,86.129997
12/7/2006,85.199997
12/8/2006,85.239998
12/11/2006,85.699997
12/12/2006,85.309998
12/13/2006,84.839996
12/14/2006,85
12/15/2006,84.5
12/18/2006,84.25
12/19/2006,83.599998
12/20/2006,83.199997
12/21/2006,82.400002
12/22/2006,81.760002
12/26/2006,82.580002
12/27/2006,83.300003
12/28/2006,83.550003
12/29/2006,83.349998
1/3/2007,83.870003
1/4/2007,83.849998
1/5/2007,82.550003
1/8/2007,82.529999
1/9/2007,83.5
1/10/2007,84.830002
1/11/2007,85.800003
1/12/2007,86.099998
1/16/2007,87.089996
1/17/2007,87.349998
1/18/2007,87.050003
1/19/2007,87.82
1/22/2007,87.550003
1/23/2007,87.800003
1/24/2007,89
1/25/2007,89.529999
1/26/2007,89.800003
1/29/2007,90.059998
1/30/2007,90.370003
1/31/2007,91.400002
2/1/2007,91.349998
2/2/2007,92
2/5/2007,91.940002
2/6/2007,93.199997
2/7/2007,94.57
2/8/2007,93.849998
2/9/2007,92.519997
2/12/2007,90.970001
2/13/2007,92.589996
2/14/2007,92.019997
2/15/2007,92.779999
2/16/2007,92.459999
2/20/2007,93.239998
2/21/2007,92.75
2/22/2007,92.279999
2/23/2007,90.970001
2/26/2007,90.379997
2/27/2007,87.449997
2/28/2007,88.129997
3/1/2007,87.580002
3/2/2007,85.769997
3/5/2007,82.730003
3/6/2007,85.580002
3/7/2007,84.360001
3/8/2007,85.709999
3/9/2007,86.760002
3/12/2007,87.199997
3/13/2007,84.900002
3/14/2007,85.300003
3/15/2007,85.940002
3/16/2007,85.459999
3/19/2007,86.32
3/20/2007,86.599998
3/21/2007,87.82
3/22/2007,87.75
3/23/2007,87.050003
3/26/2007,85.699997
3/27/2007,84.989998
3/28/2007,84
3/29/2007,84.449997
3/30/2007,85.239998
4/2/2007,86.25
4/3/2007,87
4/4/2007,86.43
4/5/2007,86.5
4/9/2007,86.440002
4/10/2007,86.660004
4/11/2007,85.5
4/12/2007,85.050003
4/13/2007,85.980003
4/16/2007,85.959999
4/17/2007,87.190002
4/18/2007,86.879997
4/19/2007,86.129997
4/20/2007,87.07
4/23/2007,87.809998
4/24/2007,87.209999
4/25/2007,87.330002
4/26/2007,87.449997
4/27/2007,87.160004
4/30/2007,85.489998
5/1/2007,85.040001
5/2/2007,85.739998
5/3/2007,86.080002
5/4/2007,85.650002
5/7/2007,85.730003
5/8/2007,85.169998
5/9/2007,86.160004
5/10/2007,85.300003
5/11/2007,86.25
5/14/2007,85.349998
5/15/2007,84.199997
5/16/2007,83.419998
5/17/2007,81.919998
5/18/2007,81.209999
5/21/2007,81.769997
5/22/2007,82.620003
5/23/2007,81.970001
5/24/2007,80.720001
5/25/2007,81.230003
5/29/2007,83.709999
5/30/2007,85.849998
5/31/2007,85.620003
6/1/2007,85.580002
6/4/2007,86.120003
6/5/2007,84.629997
6/6/2007,84.099998
6/7/2007,81.5
6/8/2007,82.839996
6/11/2007,81.620003
6/12/2007,79.900002
6/13/2007,81.620003
6/14/2007,80.779999
6/15/2007,82
6/18/2007,80.779999
6/19/2007,80.860001
6/20/2007,79.419998
6/21/2007,79.099998
6/22/2007,78.800003
6/25/2007,77.010002
6/26/2007,76.900002
6/27/2007,78.57
6/28/2007,77.519997
6/29/2007,77.419998
7/2/2007,79.370003
7/3/2007,79
7/5/2007,80.269997
7/6/2007,80.099998
7/9/2007,80.400002
7/10/2007,77.949997
7/11/2007,77.949997
7/12/2007,78.93
7/13/2007,79.68
7/16/2007,79.239998
7/17/2007,78.730003
7/18/2007,78.300003
7/19/2007,78.559998
7/20/2007,77.300003
7/23/2007,75.949997
7/24/2007,74
7/25/2007,74.099998
7/26/2007,72.400002
7/27/2007,70.400002
7/30/2007,71.349998
7/31/2007,70.400002
8/1/2007,71.5
8/2/2007,72.550003
8/3/2007,69.879997
8/6/2007,71.699997
8/7/2007,71.989998
8/8/2007,74.599998
8/9/2007,74.470001
8/10/2007,72
8/13/2007,71.699997
8/14/2007,69
8/15/2007,68.25
8/16/2007,70.010002
8/17/2007,71.849998
8/20/2007,73.050003
8/21/2007,74.150002
8/22/2007,74.75
8/23/2007,74.220001
8/24/2007,73.75
8/27/2007,72.75
8/28/2007,70.449997
8/29/2007,72.300003
8/30/2007,72.650002
8/31/2007,74.099998
9/4/2007,75.099998
9/5/2007,73.300003
9/6/2007,73.75
9/7/2007,72.370003
9/10/2007,71
9/11/2007,72.279999
9/12/2007,72.410004
9/13/2007,73.739998
9/14/2007,74.089996
9/17/2007,73.949997
9/18/2007,76.25
9/19/2007,77.800003
9/20/2007,76.849998
9/21/2007,76.870003
9/24/2007,77.529999
9/25/2007,75.57
9/26/2007,76
9/27/2007,76.720001
9/28/2007,76.470001
10/1/2007,78.5
10/2/2007,79.220001
10/3/2007,79.199997
10/4/2007,79.230003
10/5/2007,80.800003
10/8/2007,79.900002
10/9/2007,80.360001
10/10/2007,80.25
10/11/2007,79.709999
10/12/2007,79.129997
10/15/2007,77.5
10/16/2007,76.209999
10/17/2007,76
10/18/2007,76.199997
10/19/2007,73.739998
10/22/2007,74.650002
10/23/2007,75.300003
10/24/2007,75
10/25/2007,74.800003
10/26/2007,75.900002
10/29/2007,75.349998
10/30/2007,75.690002
10/31/2007,77.050003
11/1/2007,74.300003
11/2/2007,72.830002
11/5/2007,71.790001
11/6/2007,72.540001
11/7/2007,70.089996
11/8/2007,70.529999
11/9/2007,70.290001
11/12/2007,70.300003
11/13/2007,72.82
11/14/2007,71.75
11/15/2007,71.349998
11/16/2007,69.989998
11/19/2007,68.650002
11/20/2007,67.050003
11/21/2007,66.550003
11/23/2007,67.82
11/26/2007,65.269997
11/27/2007,65.75
11/28/2007,68.830002
11/29/2007,69.379997
11/30/2007,70.019997
12/3/2007,69.510002
12/4/2007,67.690002
12/5/2007,69.620003
12/6/2007,72.120003
12/7/2007,71.769997
12/10/2007,73.57
12/11/2007,69.360001
12/12/2007,69.580002
12/13/2007,68.379997
12/14/2007,66.309998
12/17/2007,65.110001
12/18/2007,65.949997
12/19/2007,66.5
12/20/2007,66.75
12/21/2007,67.889999
12/24/2007,69.739998
12/26/2007,68.580002
12/27/2007,66.480003
12/28/2007,65.5
12/31/2007,65.699997
1/2/2008,65.150002
1/3/2008,63.040001
1/4/2008,61.040001
1/7/2008,61.610001
1/8/2008,59.369999
1/9/2008,60.540001
1/10/2008,61.34
1/11/2008,61.240002
1/14/2008,61.07
1/15/2008,59.48
1/16/2008,60.25
1/17/2008,59.52
1/18/2008,59.02
1/22/2008,61.009998
1/23/2008,66
1/24/2008,64.709999
1/25/2008,63.810001
1/28/2008,66.18
1/29/2008,65.779999
1/30/2008,64.239998
1/31/2008,65.769997
2/1/2008,68.330002
2/4/2008,67.269997
2/5/2008,65.139999
2/6/2008,63.889999
2/7/2008,65.43
2/8/2008,63.400002
2/11/2008,62.130001
2/12/2008,64.089996
2/13/2008,64.389999
2/14/2008,63.91
2/15/2008,63.650002
2/19/2008,62.540001
2/20/2008,64
2/21/2008,62.549999
2/22/2008,64.019997
2/25/2008,66
2/26/2008,65.959999
2/27/2008,65.489998
2/28/2008,64.129997
2/29/2008,63.009998
3/3/2008,63.349998
3/4/2008,62.84
3/5/2008,62.779999
3/6/2008,59.900002
3/7/2008,60.5
3/10/2008,59.52
3/11/2008,63.75
3/12/2008,62.380001
3/13/2008,63.16
3/14/2008,62.130001
3/17/2008,61.709999
3/18/2008,64.860001
3/19/2008,64.150002
3/20/2008,66.830002
3/24/2008,67.970001
3/25/2008,67.75
3/26/2008,65.959999
3/27/2008,65.68
3/28/2008,64.669998
3/31/2008,65.099998
4/1/2008,68.300003
4/2/2008,68.589996
4/3/2008,69.989998
4/4/2008,68.849998
4/7/2008,68.690002
4/8/2008,67.830002
4/9/2008,66.449997
4/10/2008,66.309998
4/11/2008,66.07
4/14/2008,65.709999
4/15/2008,66.050003
4/16/2008,68.900002
4/17/2008,69.300003
4/18/2008,69.370003
4/21/2008,68.68
4/22/2008,68.360001
4/23/2008,69.150002
4/24/2008,70.739998
4/25/2008,70.980003
4/28/2008,71.139999
4/29/2008,70.110001
4/30/2008,68.879997
5/1/2008,70.5
5/2/2008,70.620003
5/5/2008,70.449997
5/6/2008,71.010002
5/7/2008,68.919998
5/8/2008,68.889999
5/9/2008,68.400002
5/12/2008,69.860001
5/13/2008,70.230003
5/14/2008,70.699997
5/15/2008,71.580002
5/16/2008,71.110001
5/19/2008,71.650002
5/20/2008,70.169998
5/21/2008,68.650002
5/22/2008,68.190002
5/23/2008,67.75
5/27/2008,68.720001
5/28/2008,69
5/29/2008,69.720001
5/30/2008,69.440002
6/2/2008,68.470001
6/3/2008,68.519997
6/4/2008,68.900002
6/5/2008,70.629997
6/6/2008,67.830002
6/9/2008,66.260002
6/10/2008,66.519997
6/11/2008,65.150002
6/12/2008,65.550003
6/13/2008,66.919998
6/16/2008,67.879997
6/17/2008,65.879997
6/18/2008,64.900002
6/19/2008,66.239998
6/20/2008,64.599998
6/23/2008,63.259998
6/24/2008,63.290001
6/25/2008,63.759998
6/26/2008,61.48
6/27/2008,61
6/30/2008,60.799999
7/1/2008,61.150002
7/2/2008,59.880001
7/3/2008,59.400002
7/7/2008,58.18
7/8/2008,62.389999
7/9/2008,57.799999
7/10/2008,58.849998
7/11/2008,58.869999
7/14/2008,56.82
7/15/2008,56.279999
7/16/2008,60.23
7/17/2008,61.200001
7/18/2008,61.220001
7/21/2008,61.400002
7/22/2008,63.349998
7/23/2008,64.699997
7/24/2008,60.720001
7/25/2008,61.639999
7/28/2008,60.330002
7/29/2008,63.349998
7/30/2008,63.040001
7/31/2008,62.299999
8/1/2008,62.450001
8/4/2008,61.57
8/5/2008,64.199997
8/6/2008,63.900002
8/7/2008,62.349998
8/8/2008,64.370003
8/11/2008,65.949997
8/12/2008,64.489998
8/13/2008,63.450001
8/14/2008,64.5
8/15/2008,64.400002
8/18/2008,63.049999
8/19/2008,61.75
8/20/2008,61.900002
8/21/2008,61.049999
8/22/2008,62.450001
8/25/2008,61.07
8/26/2008,61.540001
8/27/2008,62.09
8/28/2008,64.150002
8/29/2008,63.43
9/2/2008,64.209999
9/3/2008,65.089996
9/4/2008,63.060001
9/5/2008,63.459999
9/8/2008,66.199997
9/9/2008,63.299999
9/10/2008,63.639999
9/11/2008,64.370003
9/12/2008,65.050003
9/15/2008,61.049999
9/16/2008,62.93
9/17/2008,60
9/18/2008,65.07
9/19/2008,67.199997
9/22/2008,61.279999
9/23/2008,61.669998
9/24/2008,60.439999
9/25/2008,61.560001
9/26/2008,62.84
9/29/2008,59.080002
9/30/2008,61.950001
10/1/2008,61
10/2/2008,56.959999
10/3/2008,53.919998
10/6/2008,52.93
10/7/2008,48.459999
10/8/2008,47.650002
10/9/2008,44.240002
10/10/2008,47.759998
10/13/2008,51.330002
10/14/2008,48
10/15/2008,41.200001
10/16/2008,43.790001
10/17/2008,43.34
10/20/2008,43.75
10/21/2008,42.240002
10/22/2008,39.139999
10/23/2008,38.529999
10/24/2008,36.060001
10/27/2008,34.18
10/28/2008,39.759998
10/29/2008,38.18
10/30/2008,40.029999
10/31/2008,42.549999
11/3/2008,41
11/4/2008,43.279999
11/5/2008,39.099998
11/6/2008,37.330002
11/7/2008,39.540001
11/10/2008,36.150002
11/11/2008,35.689999
11/12/2008,33.060001
11/13/2008,36.720001
11/14/2008,33.099998
11/17/2008,32.84
11/18/2008,31.52
11/19/2008,27.719999
11/20/2008,25.299999
11/21/2008,27.389999
11/24/2008,31.35
11/25/2008,32.200001
11/26/2008,33.669998
11/28/2008,33.380001
12/1/2008,26.5
12/2/2008,30.15
12/3/2008,31.52
12/4/2008,31
12/5/2008,33.990002
12/8/2008,37.189999
12/9/2008,34.52
12/10/2008,36.810001
12/11/2008,31.5
12/12/2008,34.48
12/15/2008,33.5
12/16/2008,37.580002
12/17/2008,38.529999
12/18/2008,35.490002
12/19/2008,37.25
12/22/2008,36.470001
12/23/2008,35.290001
12/24/2008,35.560001
12/26/2008,36.029999
12/29/2008,34
12/30/2008,35.540001
12/31/2008,37.23
1/2/2009,36.209999
1/5/2009,35.5
1/6/2009,37.259998
1/7/2009,36
1/8/2009,35.84
1/9/2009,34.189999
1/12/2009,32.200001
1/13/2009,33.169998
1/14/2009,31.450001
1/15/2009,32.360001
1/16/2009,33.549999
1/20/2009,29.92
1/21/2009,32.900002
1/22/2009,31.23
1/23/2009,32.220001
1/26/2009,31.950001
1/27/2009,32.529999
1/28/2009,35.119999
1/29/2009,32.369999
1/30/2009,31.34
2/2/2009,31.540001
2/3/2009,31.42
2/4/2009,30.68
2/5/2009,30.209999
2/6/2009,32.279999
2/9/2009,32.720001
2/10/2009,29.91
2/11/2009,30.67
2/12/2009,30.219999
2/13/2009,28.41
2/17/2009,26.620001
2/18/2009,26.73
2/19/2009,25.700001
2/20/2009,27.35
2/23/2009,25.27
2/24/2009,27.35
2/25/2009,26.66
2/26/2009,25.530001
2/27/2009,25.139999
3/2/2009,23.379999
3/3/2009,23.469999
3/4/2009,24.09
3/5/2009,22.540001
3/6/2009,22.209999
3/9/2009,22.68
3/10/2009,25.68
3/11/2009,25.24
3/12/2009,27.23
3/13/2009,26.65
3/16/2009,24.690001
3/17/2009,26.530001
3/18/2009,27.9
3/19/2009,26.309999
3/20/2009,24.35
3/23/2009,28
3/24/2009,26
3/25/2009,25.780001
3/26/2009,26.42
3/27/2009,25.360001
3/30/2009,23.969999
3/31/2009,25.459999
4/1/2009,25.23
4/2/2009,26.9
4/3/2009,29.309999
4/6/2009,28.84
4/7/2009,26.67
4/8/2009,27.23
4/9/2009,30.48
4/13/2009,30.870001
4/14/2009,28.34
4/15/2009,30.66
4/16/2009,31.91
4/17/2009,32.23
4/20/2009,28.780001
4/21/2009,31.41
4/22/2009,30.35
4/23/2009,31.610001
4/24/2009,33.279999
4/27/2009,31.4
4/28/2009,31.74
4/29/2009,33
4/30/2009,33
5/1/2009,31.879999
5/4/2009,34.639999
5/5/2009,33.48
5/6/2009,34.599998
5/7/2009,32.599998
5/8/2009,34.810001
5/11/2009,33.790001
5/12/2009,33.25
5/13/2009,30.99
5/14/2009,31.98
5/15/2009,30.93
5/18/2009,33.25
5/19/2009,32.720001
5/20/2009,32.34
5/21/2009,32.400002
5/22/2009,31.709999
5/26/2009,33.349998
5/27/2009,32.240002
5/28/2009,32.849998
5/29/2009,33.75
6/1/2009,35.169998
6/2/2009,34.650002
6/3/2009,34.57
6/4/2009,35.59
6/5/2009,35.139999
6/8/2009,35.009998
6/9/2009,35.049999
6/10/2009,34.380001
6/11/2009,33.740002
6/12/2009,34.689999
6/15/2009,33.130001
6/16/2009,32.66
6/17/2009,32.200001
6/18/2009,32.360001
6/19/2009,32.709999
6/22/2009,31.040001
6/23/2009,31.309999
6/24/2009,31.35
6/25/2009,31.85
6/26/2009,32.130001
6/29/2009,32.209999
6/30/2009,32.419998
7/1/2009,32.740002
7/2/2009,31.25
7/6/2009,31.9
7/7/2009,30.719999
7/8/2009,30.42
7/9/2009,29.93
7/10/2009,29.879999
7/13/2009,31.059999
7/14/2009,31.42
7/15/2009,32.5
7/16/2009,32.919998
7/17/2009,32.150002
7/20/2009,33.189999
7/21/2009,33.119999
7/22/2009,33.150002
7/23/2009,34.299999
7/24/2009,34.599998
7/27/2009,35.25
7/28/2009,35.110001
7/29/2009,34.610001
7/30/2009,35.82
7/31/2009,35.849998
8/3/2009,36.560001
8/4/2009,38.299999
8/5/2009,39.849998
8/6/2009,39.599998
8/7/2009,41.439999
8/10/2009,40.619999
8/11/2009,39.419998
8/12/2009,39.68
8/13/2009,39.869999
8/14/2009,39.509998
8/17/2009,37.529999
8/18/2009,37.990002
8/19/2009,37.709999
8/20/2009,39.240002
8/21/2009,40.110001
8/24/2009,39.880001
8/25/2009,40.32
8/26/2009,40.5
8/27/2009,40.82
8/28/2009,41.09
8/31/2009,40.580002
9/1/2009,38.509998
9/2/2009,37.75
9/3/2009,38.419998
9/4/2009,38.880001
9/8/2009,40.130001
9/9/2009,40.939999
9/10/2009,41.52
9/11/2009,41.389999
9/14/2009,42.580002
9/15/2009,43.330002
9/16/2009,45.02
9/17/2009,44.799999
9/18/2009,44.790001
9/21/2009,44.080002
9/22/2009,45.040001
9/23/2009,43.529999
9/24/2009,42.09
9/25/2009,42.060001
9/28/2009,43.700001
9/29/2009,42.970001
9/30/2009,42.669998
10/1/2009,40.860001
10/2/2009,40.459999
10/5/2009,41.549999
10/6/2009,41.560001
10/7/2009,41.43
10/8/2009,42.209999
10/9/2009,42.619999
10/12/2009,42.549999
10/13/2009,41.91
10/14/2009,43.450001
10/15/2009,43.119999
10/16/2009,41.950001
10/19/2009,42.919998
10/20/2009,42.119999
10/21/2009,41.790001
10/22/2009,42.73
10/23/2009,42.259998
10/26/2009,42
10/27/2009,41.360001
10/28/2009,39.630001
10/29/2009,41.34
10/30/2009,40.549999
11/2/2009,40.610001
11/3/2009,41.189999
11/4/2009,40.450001
11/5/2009,41.290001
11/6/2009,40.650002
11/9/2009,42.560001
11/10/2009,42.349998
11/11/2009,43.130001
11/12/2009,42.619999
11/13/2009,43.189999
11/16/2009,44.169998
11/17/2009,43.540001
11/18/2009,44.259998
11/19/2009,43.380001
11/20/2009,43.049999
11/23/2009,43.540001
11/24/2009,42.900002
11/25/2009,43.07
11/27/2009,41.849998
11/30/2009,43.419998
12/1/2009,43.98
12/2/2009,44.630001
12/3/2009,44.25
12/4/2009,45.439999
12/7/2009,44.650002
12/8/2009,44.380001
12/9/2009,44.32
12/10/2009,44.189999
12/11/2009,44.830002
12/14/2009,45.700001
12/15/2009,45.279999
12/16/2009,45.549999
12/17/2009,45.259998
12/18/2009,45.610001
12/21/2009,46.16
12/22/2009,46.650002
12/23/2009,46.669998
12/24/2009,47.259998
12/28/2009,47.43
12/29/2009,46.75
