Asset,Correlaries,Prediction Distance,Corollary Distances,Diff,Unused Corollaries,Years Not worked,Years Up,Years Down,Year Worked,Continuous Difference,Average difference,Standard Deviation,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",20,"10 ,20 ,126",FALSE,,,10,7,17,-0.023706489750752600,0.0026740593577999800,,0.012600534958064900,-0.01722325575962490,-0.036203711291258500,0.11083977543219900,-0.031325991469258100,0.003935394586345180,0.001976312426784420,-0.008205432864795580,0.0077588756221966800,0.005758567777699680,-0.01419453946088910,0.009427714153963150,0.005058570286936460,0.019307112434890700,-0.02197264865200840,-0.006760912028342060,0.004682642929695670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",20,"1 ,5 ,10 ,20 ,126",FALSE,,,10,7,17,-0.040896268687521200,0.002450487279421560,,0.011393683303333200,-0.017099129887489500,-0.03606348576699500,0.11236235808750200,-0.031996141772632400,0.004181329013426720,0.0029434794122591400,-0.007547208134812020,0.006687433357946750,0.0059635148973242700,-0.014099318131786800,0.009441759113010710,0.0060119527271050900,0.01796541420334010,-0.02556168902330700,-0.006063232754671240,0.003137565106612890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",20,"1 ,5 ,10 ,20 ,126 ,252",FALSE,,"2006 ,2007",9,6,15,-0.13659713426416000,0.0006675529536408260,,0.0,0.0,-0.05174643145633910,0.015997995503578100,0.046839805059096800,0.01868991620678260,0.012562363654451400,-0.005158462494273540,0.009235756309269320,-0.010665274203119000,-0.030181838168624100,0.006794773859688740,0.01195983607052650,0.02847746495820690,-0.0343576590216621,-0.011678615635057900,0.0032436636620877300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",20,"1 ,5 ,10 ,20 ,126",FALSE,,,10,7,17,-0.040896268687521200,0.002450487279421560,,0.011393683303333200,-0.017099129887489500,-0.03606348576699500,0.11236235808750200,-0.031996141772632400,0.004181329013426720,0.0029434794122591400,-0.007547208134812020,0.006687433357946750,0.0059635148973242700,-0.014099318131786800,0.009441759113010710,0.0060119527271050900,0.01796541420334010,-0.02556168902330700,-0.006063232754671240,0.003137565106612890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd",20,"1 ,5 ,10 ,20 ,126",FALSE,,,9,8,17,0.03813283488469300,0.0013702585661244000,,0.011727867603289700,-0.012252569882275700,-0.011726551211510100,0.03300650967418430,-0.000998617409592395,0.007662677319853820,-0.0011746979128792700,-0.02909281197119020,0.012137166479880600,0.008917508269588480,-0.0002630353605066470,0.006813604355171640,0.0033673856734586200,0.019819747363263100,-0.02733014272152650,-0.0018257810131758800,0.004506136368081170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,re",20,"1 ,5 ,10 ,20 ,126",FALSE,,2006,11,5,16,0.08287356070098810,0.0009359614513828610,,0.0,-0.04662767876896850,0.022436454505590000,0.003608603039571000,3.36482386198433E-06,0.01310693192229700,-0.0013446801737417900,-0.01877727888098210,0.00957980486993959,0.0059952218195276100,0.0035807069807412000,0.012381332122255200,0.002883723124668560,0.01801534125163020,-0.014543470135819400,-0.003928448026085050,0.008605454747640300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,re",20,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2006 ,2007 ,2008 ,2010 ,2011 ,2012 ,2013 ,2014",2,7,9,-0.28713192516787300,-0.013819809599927800,,0.0,0.0,0.0,-0.10990775650999900,0.0,0.0,0.0,0.0,0.0,-0.004773892436972790,0.033139280512765900,-0.0036338762279202200,-0.0027941651809747500,0.016260998733474300,-0.015084573566493500,-0.0366277932332737,-0.0009565084899559870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,re",20,"10 ,20 ,63 ,126 ,252",FALSE,,"2006 ,2007 ,2008 ,2010 ,2011 ,2012 ,2013 ,2014",3,6,9,-0.2738775934408670,-0.01330591583484430,,0.0,0.0,0.0,-0.10861719363704300,0.0,0.0,0.0,0.0,0.0,-0.004113955133307810,0.03274254230208420,-0.0038046113572258700,-0.003265313898520470,0.01714521494254400,-0.013443103999702700,-0.0371321030931695,0.0007352813607425240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",20,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",9,4,13,0.2766340970632240,0.010244043308356100,,0.037251113006745900,-0.07130387094924250,0.023516512359538600,0.11807098502209700,0.0,0.0,0.0,0.0,-0.03206670515829010,0.012533742337479800,-0.0016251098929507300,0.004288571867008260,0.0018133941582608700,0.01750721392857660,0.010106876208363800,-0.0040407712566319400,0.01712061137767350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",20,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",9,4,13,0.28621022167060100,0.01066712151816030,,0.03716088366883460,-0.07153449526686710,0.023566027816609500,0.1248345733901000,0.0,0.0,0.0,0.0,-0.031695296762828800,0.01236092108155770,-0.0017558553781633600,0.004435116877041120,0.0011258728548343400,0.017419131867604200,0.009354066928784600,-0.0037442023759197700,0.017145835034495600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",10,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",9,4,13,0.21826423048200900,0.009200250626852550,,0.018934857452882900,-0.04792377594473400,-0.002507651889293690,0.1132255149105360,0.0,0.0,0.0,0.0,-0.01962806669571720,0.004072367710182710,0.0062567674990030600,0.002147567733292060,0.003322457937677830,0.012775009408878300,0.012865054542349700,-0.0029681686097693400,0.01903132409379480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",5,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",8,5,13,0.05247630185948270,0.004797076046544270,,0.00855920661214471,-0.024093388896868400,-0.034062097156493600,0.09494145515734090,0.0,0.0,0.0,0.0,-0.009041245999627860,-0.0021269099706081600,0.003626338389463020,0.0005062554482697660,0.0024366299909538400,0.007256608771005540,0.0060162337764559900,-0.0011232815600479300,0.009466184043087630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",1,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",5,8,13,0.11999041641823200,0.00910826853354509,,0.007141474160552440,-0.0015686873922740000,-0.05906642938171470,0.1848299118933430,0.0,0.0,0.0,0.0,-0.0022360494777480300,-0.0021200494764486200,-0.0035314964013806200,-0.0005917060567728340,0.0019200185872552100,0.0016191384089594400,-0.011370161671454300,-0.0005799800264023600,0.003961507770171350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re ,jp ,eu",1,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013 ,2014",8,4,12,0.04986601922388050,0.0021005526600301200,,-0.011903156053295400,-0.005123440623431950,4.20771942677423E-06,0.03657849865206940,0.0,0.0,0.0,0.0,0.0,-0.002487763654798410,0.0007297153037577610,0.0013407581674151900,0.0014457126348500500,0.0013352710028422500,0.0006833221582220880,-0.0004609577360379370,0.0030644643493416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re ,jp ,eu",1,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013 ,2014",6,6,12,0.08378632961372200,0.008580374394863210,,-0.02202251437914170,-0.0024949443498503100,-0.050098478278761900,0.18737418110145300,0.0,0.0,0.0,0.0,0.0,-0.002196960173123320,-0.004957560150687050,0.0013335034085575300,0.0025512036553047000,0.00044742167807254600,-0.012317117059017100,0.0005610689215376220,0.0047846883640141300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re ,jp ,eu",1,"1 ,5 ,10 ,20 ,126",FALSE,,,10,7,17,0.24803976911621300,0.0065406138069511700,,0.009357058487600380,-0.001929387549675530,-0.052597678950150100,0.1624027462501630,0.011068655366832400,0.008309975705353750,0.0024784280054874800,-0.011775075705003000,0.0005692709388283040,-0.002047228748745630,-0.004814100704760850,0.0004144054825683250,0.0017644975993081900,-0.000492746884969586,-0.01602748896612090,0.001778941816553910,0.00273016257490033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gld,"sp ,gld",5,"1 ,5 ,10 ,20",FALSE,,,10,7,17,0.06822984740897550,0.0011855675212765900,0.006843827956943220,0.01285635225532510,0.008403193495378550,-0.008679309719556990,-0.011417576615776900,0.0017175018111661400,0.016667809926128200,0.0020925809181726600,-0.0029884776935829000,0.001063122908313560,-0.0012195849374703200,-0.0026320119283127500,0.0005463144605792890,-0.0011074386084745100,0.0001752982310103680,-0.003963210558327600,0.007509130911125710,0.0011309530060045200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",1,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",8,5,13,0.08114616151169460,0.0026219141570926100,0.008747104629969750,0.003217018897924810,-0.004572072449588570,-0.0016439302102903000,0.03202571778279940,0.0,0.0,0.0,0.0,-0.0026185263208367000,-0.0009065749422942920,0.0012306931409449300,0.0004966529335990180,0.0014944735207805800,0.0016715636266284600,0.0013481435209958800,-0.0004711878664904750,0.002812912408031170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",5,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",9,4,13,0.12912233404405100,0.004987921514723980,0.017640449049706,0.00709705303989816,-0.024608562540842500,0.0002629754924350360,0.05779624490119640,0.0,0.0,0.0,0.0,-0.00983996406855292,-0.0013407884124845300,0.005724050536675130,0.0011193742227717500,0.003071798815882380,0.007488816786209270,0.009160684968274820,-0.0005760229202087520,0.009487318870157520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",10,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",10,3,13,0.22042464108386500,0.008814318230067010,0.03167456717902680,0.019003410776087000,-0.04803892312310550,0.001083861836391980,0.10084247560385100,0.0,0.0,0.0,0.0,-0.01971857833973360,0.005098117139760830,0.005506736487571380,0.0026808867119692000,0.0034932449822289200,0.013101020251360400,0.015169277865963800,-0.0021423482706277600,0.01850695506915330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
re,"sp ,re",20,"10 ,20 ,63 ,126 ,252",FALSE,,"2010 ,2011 ,2012 ,2013",9,4,13,0.2766340970632240,0.010244043308356100,0.04069514235394290,0.037251113006745900,-0.07130387094924250,0.023516512359538600,0.11807098502209700,0.0,0.0,0.0,0.0,-0.03206670515829010,0.012533742337479800,-0.0016251098929507300,0.004288571867008260,0.0018133941582608700,0.01750721392857660,0.010106876208363800,-0.0040407712566319400,0.01712061137767350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd",1,"10 ,20 ,63 ,126 ,252",FALSE,,,13,4,17,0.2136936275874200,0.0021583889413758700,0.0025831041561685900,0.0016917546634489500,0.0009756902000570560,0.005263286562916300,0.007945280541785450,0.0025246859949485900,0.006970489828419970,-0.0003087046127461250,-0.0020121670904862400,0.000969807959372293,0.0025870094295097300,0.0012002856783626100,0.0008701270431372700,-2.44527522280658E-05,-0.0006096609313006600,0.0040699426797370400,0.0013878819288897200,0.0031913548795659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd",5,"10 ,20 ,63 ,126 ,252",FALSE,,,14,3,17,0.20911523315992800,0.002469136312465780,0.006709001646552490,0.005852073384023720,0.0016639034089409600,0.008687047389846830,0.013305462822596800,-0.007778004709017460,0.010456068839916700,0.0012339552189424300,-0.01551129391123850,0.006414937703650200,0.002194050399216160,0.0014893492840932800,0.001821585168526370,6.29099192139826E-05,0.002903455845995720,-0.003236621206337940,0.0030566847544242200,0.009359752999124730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd",10,"10 ,20 ,63 ,126 ,252",FALSE,,,9,8,17,0.04872023192523490,0.0007212941010811990,0.010061960763449100,0.01099967036942910,-0.0006643854677934600,-0.0018463222365997500,0.012744466006010300,-0.009311214638468850,0.009243856854318280,-0.003744461053800890,-0.023538881634847900,0.01372527364169530,0.0012096138999535500,0.001712818494239430,0.004030583457625750,-0.0007757230510285760,0.010778729665688000,-0.01778985437343030,-0.002005766349526760,0.007493596134917070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd",20,"10 ,20 ,63 ,126 ,252",FALSE,,,7,10,17,-0.2827367327605590,-0.002809981225718600,0.017938124546801800,0.014049931770873300,-0.007517060788713950,-0.03782224563002550,-0.021254571773925900,0.004246043622122780,0.026137246983150500,-0.013151493285789500,-0.033346067285250100,0.019405330265591700,-0.0034172083511124800,-0.0008606365438657000,0.012981191681651600,-0.0033252815990889600,0.019651908972343300,-0.02268774528969480,-0.0029077004909592300,0.0020486769054768300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20 ,63 ,126",FALSE,,,12,5,17,0.6163041770461280,0.0059556519425388900,0.010666959366269500,0.004374589078983470,-0.0001429473037419800,0.022818648093016100,0.005070293311034040,0.007532474384301490,0.018416448194253000,-0.0025761687322980500,0.002989324368534830,-0.0013194161648322200,0.0007351393108263600,0.0010599775322655000,0.0022473776928515500,-0.0019222289753473300,-0.0008093992272091290,0.039222493755106200,0.0005971826635426950,0.002952295041874440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20 ,63",FALSE,,,11,6,17,0.5048902557590970,0.0048731195666551400,0.010749020679691300,0.0013391978793169100,-0.0004459156586837930,0.019621024499671500,-0.006445735259658300,0.007490774274588440,0.018108568855372200,-0.0031412032737137000,0.003984393288821940,-0.0016726458214750800,0.00024259638719481600,0.000957885912720835,0.0027431007638445400,-0.0017294990561245200,-0.00033061547786972200,0.038857125406252600,0.00157086470558232,0.001693115207296310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",FALSE,,,11,6,17,0.5444326769442960,0.00525863638813181,0.010534389067380400,0.000829852254475405,-0.0010896170243690500,0.021675883085062300,-0.0008310992962907720,0.007584659121625540,0.017724568849782900,-0.0015697738329176800,0.003235930556529040,-0.0017406326195628100,0.00021626041896993800,0.0007123114019846890,0.0024624803832193900,-0.0012729219050539000,-0.0003952577152750440,0.03849925635612570,0.002109994808308090,0.0012449237556270100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",TRUE,,,15,2,17,0.5554677697275790,0.005413430049910040,0.008597562897826680,0.0015777836283235000,0.000566916334969525,0.02032936244884180,0.0053755236180488300,0.003570190850558100,0.01471220585046670,-0.0017094710995118100,0.001694180396333070,0.0005260078135391760,0.002323667638358450,0.0010629067734471100,0.0022485744125766400,-9.41055253056433E-06,0.001708979928962680,0.03229298927080860,0.003436593905419510,0.002321309629859330bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",FALSE,,,11,6,17,0.5444326769442960,0.00525863638813181,0.010534389067380400,0.000829852254475405,-0.0010896170243690500,0.021675883085062300,-0.0008310992962907720,0.007584659121625540,0.017724568849782900,-0.0015697738329176800,0.003235930556529040,-0.0017406326195628100,0.00021626041896993800,0.0007123114019846890,0.0024624803832193900,-0.0012729219050539000,-0.0003952577152750440,0.03849925635612570,0.002109994808308090,0.0012449237556270100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",TRUE,,,15,2,17,0.5554677697275790,0.005413430049910040,0.008597562897826680,0.0015777836283235000,0.000566916334969525,0.02032936244884180,0.0053755236180488300,0.003570190850558100,0.01471220585046670,-0.0017094710995118100,0.001694180396333070,0.0005260078135391760,0.002323667638358450,0.0010629067734471100,0.0022485744125766400,-9.41055253056433E-06,0.001708979928962680,0.03229298927080860,0.003436593905419510,0.002321309629859330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",10,"1 ,5 ,10 ,20 ,63 ,126",TRUE,,"2009 ,2010 ,2011 ,2012",8,5,13,0.019165856724454100,0.0030286121822317800,0.012853400640664800,0.008551212260632820,-0.0011950394097080000,-0.03202152308789140,0.0,0.0,0.0,0.0,0.028769078315271600,0.010426627623079600,-0.001969007068513660,-0.0006574584915737260,0.011831819499897000,0.004713769091101880,0.006595246096351200,0.0024210690160149100,-0.0015935905845283500,0.0034997551088793400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",10,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2006 ,2007",9,6,15,0.042019248431135000,0.00198006639106106,0.014967268128612400,0.0,0.0,-0.021660515130105800,0.033953827710171400,0.006032771161984970,0.021499179457820300,-0.00041522107728875200,-0.004565865203941310,0.008397571551358670,0.000380870564764324,-0.013257464711415000,0.0025909612070804700,0.0036557106056909200,0.015831475965767400,-0.026119246567088100,-0.004327063271070130,0.007704003602186480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",10,"1 ,5 ,10 ,20 ,63 ,126 ,252",TRUE,,"2006 ,2007 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016",6,1,7,-0.28641658392521400,-0.010332833440324100,0.08006988843449290,0.0,0.0,-0.19521174395447200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08288788946844110,0.006044703967540640,0.024012462858165700,0.004327626973603230,0.002973849973633590,0.0026353766308190300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",10,"1 ,5 ,10 ,20 ,63 ,126",FALSE,,,9,8,17,0.1017064939559050,0.0016905395058042000,0.01587079156023980,0.01888140544731050,-0.0019499614616556000,-0.0018222154441509500,0.03751919443891730,-0.03396316521239660,0.020287106946708500,-0.008126464353023890,-0.008767039437209910,0.0073229967961909700,0.005076860629005810,-0.0023515829618905300,0.0048715844070641400,8.19254499747624E-05,0.010618536095908800,-0.023485180861246800,-0.003557897998062830,0.00810306911722769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",5,"1 ,5 ,10 ,20 ,63 ,126 ,252",FALSE,,"2006 ,2007",12,3,15,0.3114460090915930,0.005142891646498620,0.006986962291528490,0.0,0.0,0.01093458674061370,0.011962742837821100,0.013859344984547700,0.018321430819341600,0.00875816465429069,-0.0021256124431299200,0.001500549532667870,0.0030484120260743100,-0.008414485207618670,0.0016614202929947600,0.001403845810693530,0.007635061204372070,-0.0034315600151937400,0.0022831625516226400,0.009746310908381740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",5,"1 ,5 ,10 ,20 ,63 ,126 ,252",TRUE,,"2006 ,2007 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016",6,1,7,-0.0751034224932039,0.0002881729478715190,0.03588701047607070,0.0,0.0,-0.07834393487842470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966336348719610,0.00019218674239618300,0.01865735834175400,0.0006905680345170580,0.006146513426871890,0.005011155480790120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",5,"1 ,5 ,10 ,20 ,63 ,126",FALSE,,,11,6,17,0.2955827159144690,0.0030660558753362700,0.008524280121215140,0.012094830155110300,0.0005708186801538510,0.019880693380390200,-0.009567978512794230,-0.012418535676913800,0.020507410726286800,0.003208031097659660,-0.0037811445655544500,0.000621849501082572,0.004118555277869750,-0.0006227199009023470,0.002653153616145600,-0.0003692657530547370,0.0042078732445749400,-0.00207160018908481,0.002689952018813720,0.010401026780933500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",5,"1 ,5 ,10 ,20 ,63 ,126",TRUE,,"2009 ,2010 ,2011 ,2012",11,2,13,0.13962205327000600,0.004911283549523870,0.005405556608378530,0.007281184099061420,0.0008023800661280940,-0.004672494681878690,0.0,0.0,0.0,0.0,0.019500777913315800,0.006955367588159510,0.006317508865839820,-0.00023500476791737900,0.006776242888904440,0.0034540691199537200,0.005172054046511000,0.002348720601246910,0.003106940960746710,0.007038939443738900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",TRUE,,,15,2,17,0.5554677697275790,0.005413430049910040,0.008597562897826680,0.0015777836283235000,0.000566916334969525,0.02032936244884180,0.0053755236180488300,0.003570190850558100,0.01471220585046670,-0.0017094710995118100,0.001694180396333070,0.0005260078135391760,0.002323667638358450,0.0010629067734471100,0.0022485744125766400,-9.41055253056433E-06,0.001708979928962680,0.03229298927080860,0.003436593905419510,0.002321309629859330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",TRUE,,,15,2,17,0.5554677697275790,0.005413430049910040,0.008597562897826680,0.0015777836283235000,0.000566916334969525,0.02032936244884180,0.0053755236180488300,0.003570190850558100,0.01471220585046670,-0.0017094710995118100,0.001694180396333070,0.0005260078135391760,0.002323667638358450,0.0010629067734471100,0.0022485744125766400,-9.41055253056433E-06,0.001708979928962680,0.03229298927080860,0.003436593905419510,0.002321309629859330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bnd,"sp ,bnd ,jp ,eu",1,"1 ,5 ,10 ,20",True,,,15,2,17,0.5554677697275787,0.005413430049910037,0.008597562897826679,0.0015777836283235036,0.000566916334969525,0.02032936244884176,0.0053755236180488275,0.003570190850558097,0.01471220585046673,-0.0017094710995118056,0.001694180396333067,0.0005260078135391755,0.002323667638358451,0.0010629067734471143,0.0022485744125766427,-9.410552530564331e-06,0.001708979928962684,0.03229298927080859,0.003436593905419505,0.002321309629859325
re,"sp ,re ,jp ,eu",1,"1 ,5 ,10 ,20",True,,,12,5,17,0.2690638916974466,0.006480016768293351,0.03917436752803831,0.008238128436717673,0.0005312185936330316,-0.04857535097213794,0.15437959347505092,0.009649900763991193,0.006712375850548735,0.0017696341814703587,-0.0069527726363143305,0.00043506585552299804,0.0006744365932747076,-0.005263637294563361,-0.0005230719920743532,0.0013400977758685206,0.001295010759337023,-0.017573947011395585,0.0007643890555093513,0.0032592136265480187
re,"sp ,re ,jp ,eu",1,"1 ,5 ,10 ,20",True,,,12,5,17,0.2690638916974466,0.006480016768293351,0.03917436752803831,0.008238128436717673,0.0005312185936330316,-0.04857535097213794,0.15437959347505092,0.009649900763991193,0.006712375850548735,0.0017696341814703587,-0.0069527726363143305,0.00043506585552299804,0.0006744365932747076,-0.005263637294563361,-0.0005230719920743532,0.0013400977758685206,0.001295010759337023,-0.017573947011395585,0.0007643890555093513,0.0032592136265480187
emr,"sp ,jp ,eu ,emr",1,"1 ,5 ,10 ,20",True,,,14,3,17,0.10865399767339845,0.0019851793767006187,0.007586999374121807,0.00011215439026290852,-0.007123797789230002,-0.013468651809283028,0.025750585303094375,0.008828658900399189,0.006349050231918341,0.001922366932369357,-0.002090108873382013,0.0015613650622954278,0.0014152321126039702,0.0011863952753370377,0.0007841934696199981,0.0027661008901296302,0.0023237023352382646,0.0013549011789701915,0.0015262408565275276,0.0005496609370393424
emr,"sp ,emr",1,"1 ,5 ,10 ,20",True,,,6,11,17,-0.04857676451851756,-0.00045976604700110105,0.0023994630753933,-0.0014108879108167827,-0.0037412883886938086,-0.0019835462808766025,0.007170010415947781,-0.00028341354563088395,-0.0017204939452215573,0.0004523149854720465,-0.004725023525774974,-0.0007983979876313718,-0.0009525558806529055,-0.001344116702460152,9.089156213648586e-05,-4.6249759009353575e-05,-0.00028646679048827117,0.00039959353659102526,0.000550992142051232,0.0008126152760393746
emr,"sp ,emr",1,"1 ,5 ,10 ,20 ,63",True,,,6,11,17,-0.057413360675196756,-0.0005116956272701198,0.0023902965585324114,-0.0015906705925305964,-0.0033323369862194863,-0.0031085926864431457,0.007220051506744651,-0.0002922381334982127,-0.0015528251986061115,0.00041478469542055585,-0.00440460699422518,-0.00023563858517161584,-0.000828059641147405,-0.0016210785487547064,-0.00015437136752449732,0.0004240317175964181,-0.00041604115299187505,4.094585635572301e-05,0.0005488878338468783,0.00018893261355656943
