Date,Close*,High,Low,Open,Adj Close**,Volume
2/19/2008,370.58,374.62,369.03,369.84,370.58,-
2/15/2008,369.84,371.99,366.27,371.99,369.84,-
2/14/2008,371.99,380.29,371.08,380.17,371.99,-
2/13/2008,380.17,380.21,372.49,372.49,380.17,-
2/12/2008,372.53,376.1,369.93,369.93,372.53,-
2/11/2008,369.93,372,365.09,369.02,369.93,-
2/8/2008,369.02,373.35,366.13,370.35,369.02,-
2/7/2008,370.35,372.68,363.17,365.39,370.35,-
2/6/2008,365.41,374.67,364.96,369.2,365.41,-
2/5/2008,369.2,379.91,369.2,379.91,369.2,-
2/4/2008,379.92,384.67,378.99,384.64,379.92,-
2/1/2008,384.64,384.92,375.51,375.51,384.64,-
1/31/2008,375.51,378.19,361.57,365.67,375.51,-
1/30/2008,365.68,375.69,365.46,369.82,365.68,-
1/29/2008,369.84,370.5,364.07,367.48,369.84,-
1/28/2008,367.55,367.55,356.15,360.15,367.55,-
1/25/2008,360.15,367.3,358.18,362.45,360.15,-
1/24/2008,362.45,368.31,359.16,362.02,362.45,-
1/23/2008,362.03,362.16,342.4,350.52,362.03,-
1/22/2008,350.52,356.32,339.99,350.6,350.52,-
1/18/2008,350.6,358.66,347.19,353.36,350.6,-
1/17/2008,353.37,365.35,353.06,362.86,353.37,-
1/16/2008,362.88,367.28,357.67,361.35,362.88,-
1/15/2008,361.35,368.65,360.13,368.65,361.35,-
1/14/2008,368.65,369.77,364.53,364.53,368.65,-
1/11/2008,364.54,372.09,363.77,372.09,364.54,-
1/10/2008,372.11,375.14,363.37,369.02,372.11,-
1/9/2008,369.02,369.11,358.09,365.39,369.02,-
1/8/2008,365.17,380.06,365.13,375.06,365.17,-
1/7/2008,375.09,378.48,370.29,373.67,375.09,-
1/4/2008,373.67,386.18,373.27,386.18,373.67,-
1/3/2008,386.18,393.08,385.77,390.4,386.18,-
1/2/2008,390.41,396.8,387.7,395.13,390.41,-
12/31/2007,395.14,398.01,392.62,398.01,395.14,-
12/28/2007,398.01,402.95,398.01,398.22,398.01,-
12/27/2007,398.22,408.81,398.17,408.81,398.22,-
12/26/2007,408.91,410.52,404.97,408.6,408.91,-
12/24/2007,408.65,408.85,404.35,404.35,408.65,-
12/21/2007,404.35,404.36,394.97,394.97,404.35,-
12/20/2007,394.98,395.09,387.47,389.76,394.98,-
12/19/2007,389.78,391.01,386.81,389.14,389.78,-
12/18/2007,389.15,389.59,380.35,383.2,389.15,-
12/17/2007,383.2,390.33,383.2,390.33,383.2,-
12/14/2007,390.33,398.68,390.07,398.68,390.33,-
12/13/2007,398.7,400.22,394.44,400.22,398.7,-
12/12/2007,400.24,408.71,396.14,398.19,400.24,-
12/11/2007,398.25,412.99,398.02,410.64,398.25,-
12/10/2007,410.66,412.67,407.57,407.73,410.66,-
12/7/2007,407.74,409.15,405.97,408.65,407.74,-
12/6/2007,408.65,408.65,397.17,397.58,408.65,-
12/5/2007,397.59,398.84,392.29,392.29,397.59,-
12/4/2007,392.31,395.15,390.16,395.15,392.31,-
12/3/2007,395.15,399.71,395.07,398.77,395.15,-
11/30/2007,398.77,404.89,397,397,398.77,-
11/29/2007,397,399.47,395.04,398.52,397,-
11/28/2007,398.54,398.96,385.91,385.91,398.54,-
11/27/2007,385.94,387.49,382.13,382.59,385.94,-
11/26/2007,382.6,393.28,382.35,392.22,382.6,-
11/23/2007,392.22,394.88,384.71,384.71,392.22,-
11/21/2007,384.71,389.97,383.72,389.58,384.71,-
11/20/2007,389.61,393.69,382.91,389.65,389.61,-
11/19/2007,389.65,398.58,388.26,398.58,389.65,-
11/16/2007,398.58,400.98,394,400.11,398.58,-
11/15/2007,400.11,404.28,396.37,404.28,400.11,-
11/14/2007,404.28,410.44,403.06,407.91,404.28,-
11/13/2007,407.91,408.19,396.67,396.67,407.91,-
11/12/2007,396.7,405.1,396.05,399.92,396.7,-
11/9/2007,399.92,404.78,396.35,404.78,399.92,-
11/8/2007,404.78,405.25,395.8,401.77,404.78,-
11/7/2007,401.77,415.23,401.55,415.23,401.77,-
11/6/2007,415.24,415.33,406.79,409.66,415.24,-
11/5/2007,409.66,413.87,406.38,413.87,409.66,-
11/2/2007,413.87,416.24,409.15,413.22,413.87,-
11/1/2007,413.24,431,412.56,431,413.24,-
10/31/2007,431,432.3,424.43,425.41,431,-
10/30/2007,425.41,427.92,424.35,427.84,425.41,-
10/29/2007,427.86,430.76,425.82,427.96,427.86,-
10/26/2007,428.03,428.18,420.36,420.36,428.03,-
10/25/2007,420.36,425.79,416.89,422.33,420.36,-
10/24/2007,422.34,425.54,414.14,425.54,422.34,-
10/23/2007,425.54,425.55,419.17,421.44,425.54,-
10/22/2007,421.44,422,410.3,415.48,421.44,-
10/19/2007,415.48,428.23,415.47,428.21,415.48,-
10/18/2007,428.22,430.45,425.87,428.78,428.22,-
10/17/2007,428.8,433.76,425.75,428.92,428.8,-
10/16/2007,428.92,432.81,428.91,432.81,428.92,-
10/15/2007,432.81,439.88,431.46,438.67,432.81,-
10/12/2007,438.68,440.47,435.75,435.75,438.68,-
10/11/2007,435.75,444.8,434.6,440.97,435.75,-
10/10/2007,440.99,441.95,438.43,441.86,440.99,-
10/9/2007,441.87,442.56,437.96,439.24,441.87,-
10/8/2007,439.24,442.49,438.46,442.34,439.24,-
10/5/2007,442.34,443.63,434.38,434.38,442.34,-
10/4/2007,434.4,435.04,431.89,433.39,434.4,-
10/3/2007,433.39,436.47,432,436.47,433.39,-
10/2/2007,436.48,436.57,433.08,433.08,436.48,-
10/1/2007,433.09,433.87,423.35,423.43,433.09,-
9/28/2007,423.43,428.38,422.66,427.35,423.43,-
9/27/2007,427.35,427.79,425.58,425.58,427.35,-
9/26/2007,425.59,427.43,422.46,422.46,425.59,-
9/25/2007,422.55,424.12,419.62,424.12,422.55,-
9/24/2007,424.13,429.07,423.16,427.94,424.13,-
9/21/2007,427.94,430.49,427.57,427.57,427.94,-
9/20/2007,427.57,430.89,425.61,430.89,427.57,-
9/19/2007,430.9,433.94,425.59,425.59,430.9,-
9/18/2007,425.6,425.6,409.89,410.26,425.6,-
9/17/2007,410.27,414.05,409.68,414.05,410.27,-
9/14/2007,414.05,414.05,408.04,411.96,414.05,-
9/13/2007,411.98,415.29,409.71,411.17,411.98,-
9/12/2007,411.18,414.26,410.74,412.98,411.18,-
9/11/2007,413.05,413.23,406.35,406.35,413.05,-
9/10/2007,406.36,411.6,401.34,409.27,406.36,-
9/7/2007,409.28,417.63,407.76,417.63,409.28,-
9/6/2007,417.64,419.14,414.21,416.75,417.64,-
9/5/2007,416.76,420.51,414.92,420.51,416.76,-
9/4/2007,420.51,424.08,416.88,417.6,420.51,-
8/31/2007,417.61,419.08,412.32,412.32,417.61,-
8/30/2007,412.32,416.77,410.41,413.92,412.32,-
8/29/2007,413.92,414.42,404.7,404.7,413.92,-
8/28/2007,404.73,415.95,404.72,415.95,404.73,-
8/27/2007,415.95,420.45,415.19,420.45,415.95,-
8/24/2007,420.45,420.45,414.07,414.49,420.45,-
8/23/2007,414.5,421.3,413.43,419.37,414.5,-
8/22/2007,419.39,420.34,414.44,414.44,419.39,-
8/21/2007,414.45,416.08,411.76,413.56,414.45,-
8/20/2007,413.57,415.23,408.37,412.35,413.57,-
8/17/2007,412.35,418.45,403.07,403.07,412.35,-
8/16/2007,403.07,403.08,387.48,396.34,403.07,-
8/15/2007,396.35,407.84,395.91,402.17,396.35,-
8/14/2007,402.17,412.26,402.17,409.85,402.17,-
8/13/2007,409.86,419.29,409.86,413.36,409.86,-
8/10/2007,413.39,417.8,400.96,409.26,413.39,-
8/9/2007,409.26,414.98,406.65,414.98,409.26,-
8/8/2007,412.12,420.76,408.77,408.77,412.12,-
8/7/2007,408.78,409.32,401.02,405.91,408.78,-
8/6/2007,405.92,406,394.83,400.49,405.92,-
8/3/2007,400.49,415.15,399.9,414.95,400.49,-
8/2/2007,414.95,415.46,410.95,410.95,414.95,-
8/1/2007,410.97,412.57,404.78,410.2,410.97,-
7/31/2007,410.2,419.19,409.83,413.86,410.2,-
7/30/2007,413.86,415.58,406.73,410.02,413.86,-
7/27/2007,410.05,418.59,409.8,416.29,410.05,-
7/26/2007,416.35,426.83,411.29,426.83,416.35,-
7/25/2007,426.84,431,422.25,426.96,426.84,-
7/24/2007,426.97,437.73,425.74,437.73,426.97,-
7/23/2007,437.74,441.03,437.73,437.75,437.74,-
7/20/2007,437.75,445.19,434.87,445.19,437.75,-
7/19/2007,445.19,445.57,441.49,441.49,445.19,-
7/18/2007,441.49,443.08,436.89,443.08,441.49,-
7/17/2007,443.08,445.82,442.1,442.1,443.08,-
7/16/2007,442.12,445.41,441.36,444.92,442.12,-
7/13/2007,444.9,445.33,442.36,443.75,444.9,-
7/12/2007,443.76,443.76,436.23,436.23,443.76,-
7/11/2007,436.25,436.54,432.74,433.87,436.25,-
7/10/2007,433.87,441.63,433.86,441.63,433.87,-
7/9/2007,441.63,442.09,439.17,440.19,441.63,-
7/6/2007,440.19,441.36,437.84,439.81,440.19,-
7/5/2007,439.83,440.07,436.34,438.6,439.83,-
7/3/2007,438.6,439.3,437.52,437.52,438.6,-
7/2/2007,437.53,437.57,432.3,432.3,437.53,-
6/29/2007,432.31,437.94,431.51,434.17,432.31,-
6/28/2007,434.18,437.77,433.64,433.72,434.18,-
6/27/2007,433.73,433.86,425,427.51,433.73,-
6/26/2007,427.6,431.55,426.69,429.8,427.6,-
6/25/2007,429.81,434.42,428.36,432.74,429.81,-
6/22/2007,432.75,436.55,430.7,436.55,432.75,-
6/21/2007,436.56,436.97,431.13,435.14,436.56,-
6/20/2007,435.23,442.2,435.01,440.75,435.23,-
6/19/2007,440.77,441.39,436.64,439.35,440.77,-
6/18/2007,439.35,440.98,437.28,440.39,439.35,-
6/15/2007,440.3,441.94,435.03,435.03,440.3,-
6/14/2007,435.03,436.77,431.85,431.85,435.03,-
6/13/2007,431.85,432.69,426.43,426.43,431.85,-
6/12/2007,426.52,431.72,425.64,431.64,426.52,-
6/11/2007,431.65,433.68,429.42,432.23,431.65,-
6/8/2007,432.24,432.64,425.96,427.75,432.24,-
6/7/2007,427.76,435.97,427.76,435.97,427.76,-
6/6/2007,435.99,440.71,433.95,440.71,435.99,-
6/5/2007,440.72,444.3,438.86,444.3,440.72,-
6/4/2007,444.3,444.31,441.2,443.3,444.3,-
6/1/2007,443.3,444.69,439.91,439.91,443.3,-
5/31/2007,439.92,441.05,437.87,437.87,439.92,-
5/30/2007,437.87,437.89,432.03,434.88,437.87,-
5/29/2007,434.91,435.52,431.14,431.14,434.91,-
5/25/2007,431.16,432.24,427.95,427.95,431.16,-
5/24/2007,427.95,437.09,426.89,434.21,427.95,-
5/23/2007,434.22,439.37,433.95,436.28,434.22,-
5/22/2007,436.31,436.67,432.52,433.21,436.31,-
5/21/2007,433.22,434.76,427.78,428.19,433.22,-
5/18/2007,428.2,429.17,423.88,425.02,428.2,-
5/17/2007,425.02,426.83,423.57,426.83,425.02,-
5/16/2007,426.84,426.84,422.3,424.16,426.84,-
5/15/2007,424.17,430.31,423.91,427.62,424.17,-
5/14/2007,427.62,431.85,426.7,430.59,427.62,-
5/11/2007,430.6,430.67,425.69,425.69,430.6,-
5/10/2007,425.69,433.45,425.66,433.45,425.69,-
5/9/2007,433.45,434.57,429.14,431.15,433.45,-
5/8/2007,431.15,431.76,426.47,431.76,431.15,-
5/7/2007,431.77,433,431.23,431.73,431.77,-
5/4/2007,431.72,431.72,429.5,429.68,431.72,-
5/3/2007,429.69,430.66,427.97,429.54,429.69,-
5/2/2007,429.57,430.3,422.78,422.78,429.57,-
5/1/2007,422.78,423.44,418.46,420.83,422.78,-
4/30/2007,420.83,428.46,420.76,428.25,420.83,-
4/27/2007,428.25,429.41,426.69,429.41,428.25,-
4/26/2007,429.43,430.4,426.23,428.52,429.43,-
4/25/2007,428.57,429.83,425.44,425.44,428.57,-
4/24/2007,425.45,426.8,422.65,425.89,425.45,-
4/23/2007,425.89,427.56,424.98,426.43,425.89,-
4/20/2007,426.43,426.43,421.57,421.57,426.43,-
4/19/2007,421.57,423.5,419.44,423.23,421.57,-
4/18/2007,423.23,425.26,422.57,425.26,423.23,-
4/17/2007,425.27,426.66,423.85,426.46,425.27,-
4/16/2007,426.48,426.48,420.93,420.93,426.48,-
4/13/2007,420.93,420.93,417.42,418.97,420.93,-
4/12/2007,418.97,418.97,413.3,416.12,418.97,-
4/11/2007,416.14,419.34,414.49,419.18,416.14,-
4/10/2007,419.2,419.8,417.45,417.65,419.2,-
4/9/2007,417.65,418.69,416.81,418.17,417.65,-
4/5/2007,418.17,418.55,416.84,417.17,418.17,-
4/4/2007,417.18,417.65,415.57,417.32,417.18,-
4/3/2007,417.33,418.03,413.74,413.74,417.33,-
4/2/2007,413.76,413.77,411.38,411.91,413.76,-
3/30/2007,411.92,414.27,409.44,412.04,411.92,-
3/29/2007,412.05,413.26,408.25,410.6,412.05,-
3/28/2007,410.63,412.33,408.17,412.33,410.63,-
3/27/2007,412.41,415.51,411.26,415.51,412.41,-
3/26/2007,415.52,417.21,412.56,416.16,415.52,-
3/23/2007,416.16,416.37,414.35,414.56,416.16,-
3/22/2007,414.56,414.76,412.4,413.69,414.56,-
3/21/2007,413.7,414.48,406.67,407.29,413.7,-
3/20/2007,407.31,407.31,403.11,404.01,407.31,-
3/19/2007,404.01,405.16,399.88,399.88,404.01,-
3/16/2007,399.88,402.25,398.53,401.56,399.88,-
3/15/2007,401.57,401.57,397.57,397.64,401.57,-
3/14/2007,397.64,398.34,390.76,394.55,397.64,-
3/13/2007,394.55,403.78,394.05,403.78,394.55,-
3/12/2007,403.83,404.35,401.3,402.14,403.83,-
3/9/2007,402.15,403.49,399.97,400.49,402.15,-
3/8/2007,400.49,403.03,397.42,397.42,400.49,-
3/7/2007,397.43,400.04,396.2,397.72,397.43,-
3/6/2007,397.74,399.4,389.75,389.75,397.74,-
3/5/2007,389.75,397.95,389.75,397.06,389.75,-
3/2/2007,397.06,404.33,396.97,404.33,397.06,-
3/1/2007,404.34,406.97,395.78,405.52,404.34,-
2/28/2007,405.53,407.6,401.22,405.29,405.53,-
2/27/2007,405.3,420,404.25,420,405.3,-
2/26/2007,420.02,422.95,417.65,421.46,420.02,-
2/23/2007,421.47,422.68,419.78,422.68,421.47,-
2/22/2007,422.69,423.35,419.7,422.46,422.69,-
2/21/2007,422.49,422.49,419.57,421.17,422.49,-
2/20/2007,421.18,421.78,414.76,417.35,421.18,-
2/16/2007,417.35,417.47,413.68,415.92,417.35,-
2/15/2007,415.93,416.89,413.99,415.11,415.93,-
2/14/2007,415.12,416.61,413.45,413.65,415.12,-
2/13/2007,413.66,413.66,410.26,410.26,413.66,-
2/12/2007,410.29,411.83,408.93,411.58,410.29,-
2/9/2007,411.58,416.12,410.11,415.88,411.58,-
2/8/2007,415.88,416.44,413.98,416.44,415.88,-
2/7/2007,416.45,416.45,413.55,413.85,416.45,-
2/6/2007,413.85,413.85,410.92,411.78,413.85,-
2/5/2007,411.78,413.91,411.14,413.62,411.78,-
2/2/2007,413.62,414.06,412.01,412.58,413.62,-
2/1/2007,412.61,412.61,408,408,412.61,-
1/31/2007,408.01,409.18,403.37,405.7,408.01,-
1/30/2007,405.7,405.77,402.48,402.95,405.7,-
1/29/2007,402.96,404.19,400.58,401.17,402.96,-
1/26/2007,401.21,401.6,397,399.65,401.21,-
1/25/2007,399.65,404.4,398.62,404,399.65,-
1/24/2007,404,404.09,400.11,400.11,404,-
1/23/2007,400.12,401.47,395.74,395.91,400.12,-
1/22/2007,395.91,399.69,394.99,399.62,395.91,-
1/19/2007,399.62,399.75,395.64,396.48,399.62,-
1/18/2007,396.48,401,395.68,401,396.48,-
1/17/2007,401.01,402.74,400.6,401.44,401.01,-
1/16/2007,401.46,404.72,400.63,402.61,401.46,-
1/12/2007,402.61,402.61,399.2,399.67,402.61,-
1/11/2007,399.67,400.67,395.11,395.11,399.67,-
1/10/2007,395.11,395.48,392.32,393.92,395.11,-
1/9/2007,395.08,395.18,390.18,394.51,395.08,-
1/8/2007,394.51,395.25,390.86,393.69,394.51,-
1/5/2007,393.7,399.78,392.98,399.78,393.7,-
1/4/2007,399.78,400.59,395.35,399.2,399.78,-
1/3/2007,399.2,403.36,395.25,400,399.2,-
12/29/2006,400.02,404.05,399.8,403.56,400.02,-
12/28/2006,403.56,405.5,403.1,404.92,403.56,-
12/27/2006,404.92,404.98,400.23,400.23,404.92,-
12/26/2006,400.37,400.83,396.78,396.95,400.37,-
12/22/2006,396.96,398.75,395.97,398.72,396.96,-
12/21/2006,398.73,402.47,397.55,400.29,398.73,-
12/20/2006,400.29,402.04,398.78,398.78,400.29,-
12/19/2006,398.79,399.69,394.96,398.22,398.79,-
12/18/2006,398.23,404.51,397.73,403.07,398.23,-
12/15/2006,403.07,405.66,402.85,404.02,403.07,-
12/14/2006,404.02,406.39,401.67,401.67,404.02,-
12/13/2006,401.69,403.61,400.52,401.71,401.69,-
12/12/2006,401.77,404,399.81,403.79,401.77,-
12/11/2006,403.8,405.13,402.6,403.98,403.8,-
12/8/2006,403.98,406.03,401.02,404.35,403.98,-
12/7/2006,404.36,407.09,403.57,406.29,404.36,-
12/6/2006,406.3,407.27,404.29,406.46,406.3,-
12/5/2006,406.47,407.54,404.88,404.88,406.47,-
12/4/2006,404.88,405.34,398.69,398.69,404.88,-
12/1/2006,398.71,400.95,394.8,400.49,398.71,-
11/30/2006,400.5,402.14,397.52,399.4,400.5,-
11/29/2006,399.4,399.73,394.27,394.27,399.4,-
