Date,Close,High,Low,Open,Adj Close,Volume,yahoo finance
12/17/1990,129.119995,130.169998,128.75,130.169998,129.119995,118560000,
12/18/1990,129.949997,129.970001,129.100006,129.130005,129.949997,176460000,
12/19/1990,130.580002,130.580002,129.949997,129.949997,130.580002,180380000,
12/20/1990,130.720001,130.729996,129.800003,130.570007,130.720001,174700000,
12/21/1990,130.850006,130.929993,130.410004,130.720001,130.850006,233400000,
12/24/1990,130.460007,130.860001,130.199997,130.860001,130.460007,57200000,
12/26/1990,130.830002,130.830002,130.369995,130.460007,130.830002,78730000,
12/27/1990,130.619995,130.820007,130.309998,130.759995,130.619995,102900000,
12/28/1990,130.460007,130.630005,130.020004,130.610001,130.460007,111030000,
12/31/1990,132.199997,132.199997,129.940002,130.440002,132.199997,114130000,
1/2/1991,131.649994,132.190002,131.389999,132.190002,131.649994,126280000,
1/3/1991,130.350006,131.639999,130.289993,131.639999,130.350006,141450000,
1/4/1991,130.210007,130.350006,129.690002,130.350006,130.210007,140820000,
1/7/1991,128.199997,130.199997,128.160004,130.199997,128.199997,130610000,
1/8/1991,127.57,128.190002,127.360001,128.190002,127.57,143390000,
1/9/1991,126.709999,128.720001,126.660004,127.57,126.709999,191100000,
1/10/1991,127.559998,127.559998,126.57,126.720001,127.559998,124510000,
1/11/1991,127.620003,127.650002,127.309998,127.559998,127.620003,123050000,
1/14/1991,125.389999,127.599998,124.519997,127.599998,125.389999,120830000,
1/15/1991,125.25,125.389999,124.919998,125.379997,125.25,109980000,
1/16/1991,126.800003,126.800003,125.089996,125.260002,126.800003,134560000,
1/17/1991,130.25,131.110001,126.809998,126.809998,130.25,318890000,
1/18/1991,129.839996,130.240005,129.210007,130.240005,129.839996,226770000,
1/21/1991,130.339996,130.339996,129.020004,129.830002,130.339996,136290000,
1/22/1991,131.080002,131.360001,130.320007,130.350006,131.080002,175590000,
1/23/1991,132.630005,132.639999,131.039993,131.080002,132.630005,169440000,
1/24/1991,135.039993,135.070007,132.630005,132.630005,135.039993,223150000,
1/25/1991,136.490005,136.520004,135.050003,135.050003,136.490005,194350000,
1/28/1991,137.800003,137.800003,136.470001,136.470001,137.800003,141270000,
1/29/1991,139.220001,139.229996,137.779999,137.809998,139.220001,155740000,
1/30/1991,142.029999,142.029999,139.229996,139.229996,142.029999,226790000,
1/31/1991,144.169998,144.169998,142.039993,142.039993,144.169998,204240000,
2/1/1991,145.5,145.639999,144.089996,144.149994,145.5,246670000,
2/4/1991,148.160004,148.199997,145.490005,145.490005,148.160004,250750000,
2/5/1991,150.199997,150.199997,148.149994,148.169998,150.199997,290570000,
2/6/1991,152.289993,152.300003,149.820007,150.190002,152.289993,276940000,
2/7/1991,151.080002,153.220001,150.889999,152.289993,151.080002,292190000,
2/8/1991,151.720001,151.740005,150.710007,151.080002,151.720001,187830000,
2/11/1991,154.169998,154.169998,151.660004,151.699997,154.169998,265930000,
2/12/1991,154.210007,154.610001,153.809998,154.169998,154.210007,256160000,
2/13/1991,155.880005,155.899994,154.139999,154.220001,155.880005,209960000,
2/14/1991,155.320007,156.889999,155.020004,155.899994,155.320007,230750000,
2/15/1991,156.830002,156.970001,155.320007,155.320007,156.830002,222370000,
2/19/1991,156.759995,157.020004,156.190002,156.830002,156.759995,189900000,
2/20/1991,155.440002,156.770004,155.270004,156.759995,155.440002,185680000,
2/21/1991,156.360001,156.410004,155.460007,155.460007,156.360001,180770000,
2/22/1991,157.410004,158.229996,156.350006,156.360001,157.410004,218760000,
2/25/1991,158.440002,159.210007,157.419998,157.419998,158.440002,193820000,
2/26/1991,157.130005,158.429993,156.889999,158.429993,157.130005,164170000,
2/27/1991,158.440002,158.570007,157.139999,157.139999,158.440002,211410000,
2/28/1991,160,160.009995,158.419998,158.419998,160,223010000,
3/1/1991,161.259995,161.259995,159.320007,160,161.259995,221510000,
3/4/1991,163.490005,163.5,161.25,161.25,163.490005,199830000,
3/5/1991,166.779999,166.779999,163.490005,163.490005,166.779999,253700000,
3/6/1991,167.029999,168.600006,166.779999,166.779999,167.029999,262290000,
3/7/1991,167.660004,167.679993,166.860001,167.039993,167.660004,197060000,
3/8/1991,167.960007,168.419998,167.589996,167.649994,167.960007,206850000,
3/11/1991,166.449997,167.970001,166.449997,167.970001,166.449997,161600000,
3/12/1991,164.869995,166.470001,164.850006,166.470001,164.869995,176440000,
3/13/1991,166.080002,166.089996,164.610001,164.869995,166.080002,176000000,
3/14/1991,166.229996,167.429993,166.059998,166.080002,166.229996,231000000,
3/15/1991,165.360001,166.419998,165.360001,166.210007,165.360001,237660000,
3/18/1991,165.369995,165.729996,164.75,165.360001,165.369995,163100000,
3/19/1991,164.089996,165.389999,163.339996,165.380005,164.089996,177070000,
3/20/1991,165.509995,165.539993,163.910004,164.080002,165.509995,196810000,
3/21/1991,165.779999,166.380005,165.479996,165.509995,165.779999,199830000,
3/22/1991,165.800003,165.800003,165.369995,165.770004,165.800003,160890000,
3/25/1991,166.720001,166.820007,165.809998,165.809998,166.720001,153920000,
3/26/1991,168.639999,168.649994,166.720001,166.729996,168.639999,198720000,
3/27/1991,169.820007,169.820007,168.619995,168.630005,169.820007,201830000,
3/28/1991,171.009995,171.009995,169.809998,169.830002,171.009995,150750000,
4/1/1991,170.309998,171.020004,169.940002,171.020004,170.309998,144010000,
4/2/1991,172.610001,172.639999,170.300003,170.309998,172.610001,189530000,
4/3/1991,173.75,174,172.619995,172.619995,173.75,213720000,
4/4/1991,174.520004,174.830002,173.559998,173.740005,174.520004,198120000,
4/5/1991,173.889999,174.960007,173.320007,174.520004,173.889999,187410000,
4/8/1991,174.029999,174.029999,173.550003,173.889999,174.029999,138580000,
4/9/1991,173.119995,174.429993,172.970001,174.029999,173.119995,169940000,
4/10/1991,173.130005,173.539993,172.610001,173.110001,173.130005,167940000,
4/11/1991,174.789993,174.860001,173.139999,173.139999,174.789993,196570000,
4/12/1991,175.779999,175.929993,174.789993,174.789993,175.779999,198610000,
4/15/1991,175.740005,176.020004,175.160004,175.789993,175.740005,161800000,
4/16/1991,177.309998,177.320007,175.270004,175.75,177.309998,214480000,
4/17/1991,178.710007,178.789993,177.309998,177.309998,178.710007,246930000,
4/18/1991,177.580002,178.720001,177.539993,178.699997,177.580002,217410000,
4/19/1991,176.419998,177.570007,175.729996,177.570007,176.419998,195510000,
4/22/1991,173.690002,176.440002,172.490005,176.440002,173.690002,164410000,
4/23/1991,174.050003,174.710007,173.619995,173.699997,174.050003,167840000,
4/24/1991,175,175,174.029999,174.029999,175,166800000,
4/25/1991,174.600006,175.050003,174.210007,175.009995,174.600006,166940000,
4/26/1991,173.820007,174.600006,173.460007,174.589996,173.820007,154550000,
4/29/1991,172.059998,174.110001,172.050003,173.839996,172.059998,149860000,
4/30/1991,170.610001,172.080002,169.710007,172.039993,170.610001,204930000,
5/1/1991,172.199997,172.199997,170.300003,170.589996,172.199997,181900000,
5/2/1991,173.639999,173.660004,172.199997,172.199997,173.639999,187090000,
5/3/1991,173.960007,173.960007,173.380005,173.660004,173.960007,158160000,
5/6/1991,173.779999,173.970001,173.050003,173.970001,173.779999,128360000,
5/7/1991,173.960007,174.630005,173.759995,173.770004,173.960007,153290000,
5/8/1991,174.610001,174.690002,173.649994,173.949997,174.610001,157240000,
5/9/1991,175.789993,175.789993,174.589996,174.589996,175.789993,180210000,
5/10/1991,174.270004,176.160004,174.270004,175.789993,174.270004,172730000,
5/13/1991,174.369995,174.860001,174.020004,174.279999,174.369995,129620000,
5/14/1991,172.600006,174.369995,172.440002,174.369995,172.600006,207910000,
5/15/1991,169.470001,172.600006,169.190002,172.600006,169.470001,193110000,
5/16/1991,170.720001,170.770004,169.490005,169.490005,170.720001,154460000,
5/17/1991,170.610001,170.710007,169.789993,170.710007,170.610001,174210000,
5/20/1991,170.360001,170.660004,170.179993,170.619995,170.360001,109510000,
5/21/1991,171.440002,171.520004,170.360001,170.369995,171.440002,186860000,
5/22/1991,171.800003,171.940002,171.360001,171.449997,171.800003,159310000,
5/23/1991,172.410004,172.470001,171.820007,171.820007,172.410004,173080000,
5/24/1991,173.220001,173.220001,172.410004,172.410004,173.220001,124500000,
5/28/1991,174.320007,174.330002,173.210007,173.210007,174.320007,161950000,
5/29/1991,175.169998,175.240005,174.309998,174.309998,175.169998,188150000,
5/30/1991,176.820007,176.880005,175.169998,175.169998,176.820007,234090000,
5/31/1991,178.339996,178.339996,176.649994,176.820007,178.339996,231680000,
6/3/1991,178.520004,178.520004,177.779999,178.330002,178.520004,173710000,
6/4/1991,178.539993,178.550003,177.580002,178.539993,178.539993,180170000,
6/5/1991,178.509995,178.940002,178.339996,178.550003,178.509995,186300000,
6/6/1991,178.399994,178.809998,178.229996,178.509995,178.399994,168050000,
6/7/1991,177.149994,178.399994,176.570007,178.399994,177.149994,167830000,
6/10/1991,176.570007,177.169998,176.179993,177.169998,176.570007,127420000,
6/11/1991,176.630005,177.300003,176.539993,176.570007,176.630005,161240000,
6/12/1991,174.660004,176.630005,174.360001,176.630005,174.660004,165720000,
6/13/1991,174.710007,174.710007,174.309998,174.649994,174.710007,144870000,
6/14/1991,175.600006,175.639999,174.710007,174.710007,175.600006,167530000,
6/17/1991,175.259995,175.649994,175.220001,175.589996,175.259995,133910000,
6/18/1991,174.679993,175.479996,174.490005,175.270004,174.679993,154900000,
6/19/1991,172.929993,174.669998,172.539993,174.669998,172.929993,156070000,
6/20/1991,172.520004,172.949997,172.059998,172.949997,172.520004,163780000,
6/21/1991,172.449997,172.860001,172.270004,172.520004,172.449997,193110000,
6/24/1991,169.270004,172.460007,169.25,172.460007,169.270004,137700000,
6/25/1991,168.279999,169.740005,168.169998,169.279999,168.279999,155450000,
6/26/1991,167.630005,168.330002,167.050003,168.279999,167.630005,186830000,
6/27/1991,168.220001,168.229996,167.610001,167.619995,168.220001,155820000,
6/28/1991,167.610001,168.270004,166.660004,168.229996,167.610001,162670000,
7/1/1991,168.470001,168.470001,167.610001,167.619995,168.470001,166880000,
7/2/1991,168.220001,168.690002,168.100006,168.479996,168.220001,157140000,
7/3/1991,167.050003,168.210007,166.759995,168.210007,167.050003,139290000,
7/5/1991,167.009995,169.490005,166.779999,167.050003,167.009995,69790000,
7/8/1991,167.460007,167.460007,166.179993,167,167.460007,138210000,
7/9/1991,168.130005,168.330002,167.470001,167.470001,168.130005,151430000,
7/10/1991,169.039993,169.470001,168.130005,168.130005,169.039993,178170000,
7/11/1991,169.039993,169.309998,168.630005,169.039993,169.039993,157680000,
7/12/1991,170.050003,170.050003,169.039993,169.039993,170.050003,173060000,
7/15/1991,171.080002,171.089996,170.039993,170.039993,171.080002,159340000,
7/16/1991,171.139999,171.589996,171.080002,171.089996,171.139999,182740000,
7/17/1991,171.309998,171.380005,170.850006,171.119995,171.309998,194150000,
7/18/1991,172.270004,172.289993,171.289993,171.300003,172.270004,199470000,
7/19/1991,172.869995,172.869995,172.199997,172.289993,172.869995,187290000,
7/22/1991,172.429993,172.970001,172.190002,172.869995,172.429993,148880000,
7/23/1991,171.240005,172.660004,171.119995,172.440002,171.240005,160010000,
7/24/1991,170.179993,171.25,170.169998,171.229996,170.179993,158530000,
7/25/1991,170.570007,170.570007,169.839996,170.169998,170.570007,145510000,
7/26/1991,170.649994,170.710007,170.399994,170.570007,170.649994,127690000,
7/29/1991,170.660004,170.710007,170.300003,170.660004,170.660004,135240000,
7/30/1991,171.539993,171.559998,170.669998,170.669998,171.539993,168950000,
7/31/1991,172.759995,172.779999,171.490005,171.550003,172.759995,166650000,
8/1/1991,172.75,172.770004,172.259995,172.759995,172.75,169920000,
8/2/1991,173.050003,173.179993,171.690002,172.75,173.050003,162050000,
8/5/1991,172.490005,173.059998,172.369995,173.050003,172.490005,125790000,
8/6/1991,172.910004,172.919998,171.960007,172.5,172.910004,174340000,
8/7/1991,173.070007,173.279999,172.929993,172.929993,173.070007,170820000,
8/8/1991,173.210007,173.490005,172.940002,173.050003,173.210007,163620000,
8/9/1991,173.320007,173.389999,173.050003,173.199997,173.320007,143610000,
8/12/1991,173.550003,173.570007,173.009995,173.320007,173.550003,145280000,
8/13/1991,174.440002,174.539993,173.550003,173.559998,174.440002,211890000,
8/14/1991,174.869995,175.110001,174.429993,174.429993,174.869995,195890000,
8/15/1991,174.720001,175.149994,174.600006,174.860001,174.720001,174310000,
8/16/1991,174.089996,174.919998,173.580002,174.720001,174.089996,188360000,
8/19/1991,169.169998,174.070007,166.490005,174.070007,169.169998,229590000,
8/20/1991,170.729996,170.899994,169.169998,169.169998,170.729996,184090000,
8/21/1991,174.960007,174.960007,170.729996,170.729996,174.960007,231720000,
8/22/1991,175.539993,175.559998,174.839996,174.970001,175.539993,172900000,
8/23/1991,176.210007,176.210007,175.179993,175.539993,176.210007,187010000,
8/26/1991,176.580002,176.600006,175.979996,176.210007,176.580002,128400000,
8/27/1991,176.740005,176.759995,176.169998,176.570007,176.740005,143920000,
8/28/1991,178.199997,178.210007,176.729996,176.759995,178.199997,169590000,
8/29/1991,178.539993,178.639999,178.199997,178.210007,178.539993,150180000,
8/30/1991,179.110001,179.110001,178.050003,178.529999,179.110001,125830000,
9/3/1991,177.979996,179.190002,177.889999,179.089996,177.979996,153550000,
9/4/1991,177.339996,178.009995,177.110001,177.970001,177.339996,156770000,
9/5/1991,177.350006,177.429993,177.009995,177.350006,177.350006,162250000,
9/6/1991,177.449997,177.639999,177.080002,177.339996,177.449997,166410000,
9/9/1991,177.470001,177.479996,177.169998,177.460007,177.470001,109250000,
9/10/1991,175.710007,177.490005,175.5,177.470001,175.710007,146730000,
9/11/1991,176.089996,176.089996,175.289993,175.710007,176.089996,147910000,
9/12/1991,177.039993,177.110001,176.080002,176.080002,177.039993,160310000,
9/13/1991,176.740005,177.639999,176.479996,177.039993,176.740005,167800000,
9/16/1991,176.419998,176.759995,175.850006,176.759995,176.419998,171960000,
9/17/1991,176.240005,176.690002,175.960007,176.429993,176.240005,168310000,
9/18/1991,176.910004,176.910004,175.880005,176.259995,176.910004,141280000,
9/19/1991,178.229996,178.240005,176.899994,176.899994,178.229996,210770000,
9/20/1991,179.339996,179.470001,178.229996,178.229996,179.339996,241340000,
9/23/1991,178.800003,179.360001,178.679993,179.320007,178.800003,145530000,
9/24/1991,179.039993,179.169998,178.350006,178.800003,179.039993,170300000,
9/25/1991,178.960007,179.210007,178.779999,179.050003,178.960007,153800000,
9/26/1991,179.130005,179.229996,178.410004,178.979996,179.130005,160190000,
9/27/1991,178.679993,179.589996,178.580002,179.130005,178.679993,160430000,
9/30/1991,180.160004,180.160004,178.130005,178.690002,180.160004,146740000,
10/1/1991,180.080002,180.160004,179.520004,180.149994,180.080002,163520000,
10/2/1991,179.789993,180.119995,179.550003,180.100006,179.789993,166290000,
10/3/1991,178.220001,179.830002,178.160004,179.800003,178.220001,174230000,
10/4/1991,178,178.369995,177.880005,178.210007,178,163930000,
10/7/1991,176.669998,178.009995,176.539993,178,176.669998,148430000,
10/8/1991,177.080002,177.089996,176.5,176.669998,177.080002,170000000,
10/9/1991,176.270004,177.139999,176.110001,177.080002,176.270004,186590000,
10/10/1991,176.429993,176.429993,175.610001,176.270004,176.429993,164120000,
10/11/1991,176.970001,176.979996,176.440002,176.440002,176.970001,146560000,
10/14/1991,178.479996,178.479996,176.979996,176.979996,178.479996,130110000,
10/15/1991,180.589996,180.600006,178.479996,178.479996,180.589996,213440000,
10/16/1991,182.839996,182.860001,180.600006,180.600006,182.839996,225290000,
10/17/1991,182.830002,183.059998,182.360001,182.850006,182.830002,202780000,
10/18/1991,183.419998,183.429993,182.75,182.820007,183.419998,204030000,
10/21/1991,182.979996,183.440002,182.479996,183.419998,182.979996,153770000,
10/22/1991,183,183.470001,182.789993,182.979996,183,194120000,
10/23/1991,182.960007,183.419998,182.720001,183.020004,182.960007,185340000,
10/24/1991,180.860001,183.169998,180.679993,182.960007,180.860001,178990000,
10/25/1991,179.940002,180.899994,179.690002,180.869995,179.940002,167260000,
10/28/1991,180.740005,180.75,179.940002,179.940002,180.740005,160220000,
10/29/1991,181.899994,181.929993,180.740005,180.740005,181.899994,192700000,
10/30/1991,183.350006,183.350006,181.889999,181.889999,183.350006,195340000,
10/31/1991,185,185,183.350006,183.360001,185,179490000,
11/1/1991,184.619995,185.119995,184.380005,184.970001,184.619995,205750000,
11/4/1991,183.860001,184.630005,183.279999,184.630005,183.860001,155530000,
11/5/1991,183.960007,184.339996,183.779999,183.850006,183.960007,171950000,
11/6/1991,184.339996,184.440002,183.850006,183.970001,184.339996,167370000,
11/7/1991,185.800003,185.800003,184.350006,184.350006,185.800003,205440000,
11/8/1991,186.300003,186.699997,185.789993,185.789993,186.300003,183260000,
11/11/1991,186.789993,186.800003,186.289993,186.300003,186.789993,128910000,
11/12/1991,188.020004,188.020004,186.770004,186.789993,188.020004,198600000,
11/13/1991,188.039993,188.039993,186.550003,188.009995,188.039993,184080000,
11/14/1991,187.820007,188.339996,187.320007,188.020004,187.820007,199980000,
11/15/1991,181.720001,187.830002,181.679993,187.830002,181.720001,236000000,
11/18/1991,181.660004,181.720001,179.080002,181.720001,181.660004,238170000,
11/19/1991,177.550003,181.639999,175.610001,181.639999,177.550003,243880000,
11/20/1991,178.139999,178.339996,177.539993,177.550003,178.139999,192670000,
11/21/1991,178.75,178.850006,177.970001,178.130005,178.75,195060000,
11/22/1991,177.369995,178.990005,176.979996,178.770004,177.369995,188110000,
11/25/1991,176.119995,177.360001,176.009995,177.360001,176.119995,173520000,
11/26/1991,175.580002,176.470001,174.889999,176.110001,175.580002,213650000,
11/27/1991,175.520004,175.669998,175.289993,175.589996,175.520004,159790000,
11/29/1991,176.369995,176.369995,175.190002,175.529999,176.369995,76790000,
12/2/1991,176.649994,176.660004,174.610001,176.369995,176.649994,188050000,
12/3/1991,177.399994,177.410004,176.509995,176.509995,177.399994,187160000,
12/4/1991,177.820007,177.899994,177.389999,177.389999,177.820007,186380000,
12/5/1991,177.229996,177.860001,177.080002,177.830002,177.229996,165660000,
12/6/1991,177.539993,177.740005,176.669998,177.210007,177.539993,198170000,
12/9/1991,176.699997,177.869995,176.649994,177.550003,176.699997,174700000,
12/10/1991,175.779999,176.729996,175.419998,176.679993,175.779999,191800000,
12/11/1991,174.699997,176.059998,174.429993,175.779999,174.699997,207410000,
12/12/1991,175.789993,175.800003,174.690002,174.699997,175.789993,192930000,
12/13/1991,177.5,177.509995,175.809998,175.809998,177.5,194470000,
12/16/1991,178.550003,178.550003,177.490005,177.490005,178.550003,173010000,
12/17/1991,177.660004,178.600006,177.559998,178.559998,177.660004,191280000,
12/18/1991,177.369995,177.660004,176.830002,177.660004,177.369995,192350000,
12/19/1991,176.199997,177.389999,175.910004,177.380005,176.199997,199830000,
12/20/1991,176.070007,177.5,176.070007,176.199997,176.070007,313810000,
12/23/1991,177.899994,177.899994,176.059998,176.080002,177.899994,228730000,
12/24/1991,179.550003,179.559998,177.789993,177.919998,179.550003,162300000,
12/26/1991,182.350006,182.369995,179.550003,179.550003,182.350006,149200000,
12/27/1991,184.229996,184.229996,182.350006,182.350006,184.229996,157940000,
12/30/1991,187.839996,187.850006,184.229996,184.229996,187.839996,245450000,
12/31/1991,189.940002,189.940002,187.490005,187.830002,189.940002,247670000,
1/2/1992,188.75,189.979996,187.919998,189.949997,188.75,203670000,
1/3/1992,192.089996,192.149994,189.940002,189.940002,192.089996,219170000,
1/6/1992,194.330002,194.449997,192.100006,192.100006,194.330002,241980000,
1/7/1992,195.770004,195.770004,193.789993,194.429993,195.770004,251280000,
1/8/1992,198.080002,198.110001,194.960007,195.789993,198.080002,289690000,
1/9/1992,200.570007,200.679993,198.089996,198.089996,200.570007,291780000,
1/10/1992,199.309998,200.600006,198.320007,200.589996,199.309998,236060000,
1/13/1992,199.860001,199.860001,198.699997,199.289993,199.860001,200270000,
1/14/1992,202.350006,202.350006,199.869995,199.869995,202.350006,264540000,
1/15/1992,204.300003,204.309998,202.339996,202.339996,204.300003,312400000,
1/16/1992,204.389999,204.820007,203.210007,204.309998,204.389999,333750000,
1/17/1992,205.059998,205.130005,204.300003,204.410004,205.059998,284560000,
1/20/1992,204.300003,205.050003,204.199997,205.039993,204.300003,180870000,
1/21/1992,200.940002,204.309998,200.720001,204.289993,200.940002,218650000,
1/22/1992,203.710007,203.729996,200.940002,200.949997,203.710007,225030000,
1/23/1992,204.660004,204.940002,203.729996,203.729996,204.660004,229680000,
1/24/1992,205.419998,205.490005,204.589996,204.649994,205.419998,213600000,
1/27/1992,205.059998,205.940002,204.960007,205.429993,205.059998,190430000,
1/28/1992,204.979996,205.389999,204.710007,205.050003,204.979996,217070000,
1/29/1992,203.869995,206.009995,203.559998,204.970001,203.869995,248900000,
1/30/1992,204.869995,204.940002,203.529999,203.869995,204.869995,194670000,
1/31/1992,205.160004,205.389999,204.529999,204.880005,205.160004,197060000,
2/3/1992,205.869995,205.919998,205.160004,205.160004,205.869995,182150000,
2/4/1992,207.820007,207.850006,205.869995,205.869995,207.820007,231530000,
2/5/1992,209.339996,209.539993,207.820007,207.820007,209.339996,261960000,
2/6/1992,210.259995,210.710007,209.350006,209.350006,210.259995,238210000,
2/7/1992,210.080002,211.220001,209.309998,210.240005,210.080002,230950000,
2/10/1992,210.529999,210.550003,209.830002,210.080002,210.529999,184390000,
2/11/1992,210.710007,210.839996,210.330002,210.550003,210.710007,200110000,
2/12/1992,212.610001,212.619995,210.710007,210.710007,212.610001,230230000,
2/13/1992,211.539993,213,211.309998,212.619995,211.539993,229360000,
2/14/1992,211.559998,211.779999,211,211.529999,211.559998,214840000,
2/18/1992,210.080002,212.119995,210.009995,211.550003,210.080002,234270000,
2/19/1992,208.360001,210.070007,207.990005,210.070007,208.360001,232900000,
2/20/1992,210.889999,211.600006,208.369995,208.369995,210.889999,270550000,
2/21/1992,210.399994,211.070007,209.740005,210.889999,210.399994,258700000,
2/24/1992,208.889999,210.399994,208.889999,210.399994,208.889999,177470000,
2/25/1992,207.580002,208.979996,206.860001,208.869995,207.580002,208400000,
2/26/1992,210.199997,210.210007,207.589996,207.589996,210.199997,240690000,
2/27/1992,211.009995,211.190002,210.220001,210.220001,211.009995,215050000,
2/28/1992,211.149994,211.710007,210.550003,211.020004,211.149994,202130000,
3/2/1992,211.789993,211.800003,211.160004,211.169998,211.789993,180380000,
3/3/1992,212.089996,212.149994,211.660004,211.770004,212.089996,200860000,
3/4/1992,211.270004,212.259995,211.179993,212.089996,211.270004,206770000,
3/5/1992,208.690002,211.270004,208.490005,211.270004,208.690002,205730000,
3/6/1992,207.240005,208.710007,206.679993,208.690002,207.240005,185040000,
3/9/1992,206.860001,207.449997,206.639999,207.240005,206.860001,160620000,
3/10/1992,208.199997,208.320007,206.850006,206.869995,208.199997,194530000,
3/11/1992,206.869995,208.320007,206.470001,208.179993,206.869995,185320000,
3/12/1992,205.979996,206.869995,205.380005,206.869995,205.979996,180240000,
3/13/1992,206.759995,206.809998,205.990005,205.990005,206.759995,176000000,
3/16/1992,206.089996,206.770004,205.559998,206.759995,206.089996,151280000,
3/17/1992,207.220001,207.229996,206.110001,206.110001,207.220001,187240000,
3/18/1992,208.160004,208.160004,207.229996,207.229996,208.160004,190800000,
3/19/1992,208.470001,208.470001,207.960007,208.149994,208.470001,197240000,
3/20/1992,208.350006,208.759995,208.020004,208.479996,208.350006,246170000,
3/23/1992,207.770004,208.419998,207.570007,208.369995,207.770004,156620000,
3/24/1992,206.910004,207.949997,206.570007,207.75,206.910004,191580000,
3/25/1992,206.919998,207.089996,206.630005,206.929993,206.919998,192080000,
3/26/1992,206.240005,207.419998,206.130005,206.919998,206.240005,176690000,
3/27/1992,203.839996,206.259995,203.410004,206.259995,203.839996,166140000,
3/30/1992,202.949997,203.910004,202.889999,203.839996,202.949997,133980000,
3/31/1992,203.699997,203.729996,202.320007,202.940002,203.699997,182200000,
4/1/1992,202.380005,203.699997,201.699997,203.699997,202.380005,186260000,
4/2/1992,200.490005,202.550003,200.350006,202.389999,200.490005,185110000,
4/3/1992,199.039993,200.5,198.559998,200.479996,199.039993,188530000,
4/6/1992,199.580002,199.589996,199.039993,199.039993,199.580002,179330000,
4/7/1992,195.990005,199.860001,195.970001,199.589996,195.990005,205110000,
4/8/1992,193.050003,196,191.199997,196,193.050003,249210000,
4/9/1992,196.229996,196.229996,193.029999,193.029999,196.229996,231330000,
4/10/1992,197.119995,198.089996,196.240005,196.240005,197.119995,199450000,
4/13/1992,197.059998,197.300003,196.820007,197.100006,197.059998,143100000,
4/14/1992,198.910004,199.169998,197.039993,197.039993,198.910004,232040000,
4/15/1992,199.679993,199.740005,199.289993,199.539993,199.679993,228400000,
4/16/1992,198.419998,199.770004,198.259995,199.690002,198.419998,232480000,
4/20/1992,195.169998,198.440002,194.880005,198.440002,195.169998,191910000,
4/21/1992,194.710007,195.289993,194.039993,195.149994,194.710007,214400000,
4/22/1992,195,195.119995,194.509995,194.710007,195,218790000,
4/23/1992,194.710007,195.570007,193.520004,194.990005,194.710007,235740000,
4/24/1992,194.559998,195.039993,194.130005,194.720001,194.559998,198740000,
4/27/1992,193.179993,194.550003,192.889999,194.550003,193.179993,172820000,
4/28/1992,191.619995,193.240005,191.059998,193.169998,191.619995,186740000,
4/29/1992,193.570007,193.570007,191.619995,191.619995,193.570007,199740000,
4/30/1992,196.259995,196.259995,193.600006,193.600006,196.259995,223160000,
5/1/1992,196.550003,196.850006,195.889999,196.270004,196.550003,177360000,
5/4/1992,197.759995,197.789993,196.559998,196.559998,197.759995,174520000,
5/5/1992,198.479996,198.5,197.759995,197.759995,198.479996,198860000,
5/6/1992,199.139999,199.220001,198.470001,198.470001,199.139999,199070000,
5/7/1992,198.949997,200.839996,198.699997,199.130005,198.949997,168910000,
5/8/1992,198.910004,199.289993,198.619995,198.960007,198.910004,168670000,
5/11/1992,199.669998,199.830002,198.889999,198.889999,199.669998,155730000,
5/12/1992,199.220001,200,198.929993,199.679993,199.220001,192810000,
5/13/1992,199.080002,199.350006,198.880005,199.229996,199.080002,171610000,
5/14/1992,197.570007,199.089996,190.850006,199.080002,197.570007,187700000,
5/15/1992,196.929993,197.589996,196.509995,197.570007,196.929993,192660000,
5/18/1992,197.190002,197.470001,196.949997,196.949997,197.190002,149830000,
5/19/1992,197.210007,197.300003,196.389999,197.199997,197.210007,187030000,
5/20/1992,197.419998,197.440002,197.070007,197.199997,197.419998,198170000,
5/21/1992,197.289993,197.399994,196.820007,197.399994,197.289993,182190000,
5/22/1992,198.089996,198.089996,197.289993,197.289993,198.089996,146640000,
5/26/1992,196.669998,198.089996,196.490005,198.089996,196.669998,196950000,
5/27/1992,196.839996,197,196.589996,196.679993,196.839996,179980000,
5/28/1992,197.429993,197.440002,196.729996,196.949997,197.429993,195230000,
5/29/1992,198.520004,198.580002,197.289993,197.429993,198.520004,202730000,
6/1/1992,199.380005,199.399994,198.100006,198.520004,199.380005,180780000,
6/2/1992,199.940002,200.119995,199.380005,199.380005,199.940002,200660000,
6/3/1992,199.970001,200.059998,199.649994,199.940002,199.970001,215730000,
6/4/1992,199.820007,200.210007,199.679993,199.970001,199.820007,204360000,
6/5/1992,199.139999,200.009995,198.779999,199.830002,199.139999,199050000,
6/8/1992,198.600006,199.169998,198.419998,199.139999,198.600006,161130000,
6/9/1992,196.490005,198.830002,196.100006,198.589996,196.490005,190780000,
6/10/1992,195.029999,198.990005,195.009995,196.490005,195.029999,206380000,
6/11/1992,194.039993,195.020004,193.479996,195.020004,194.039993,192940000,
6/12/1992,194.440002,194.809998,194.050003,194.050003,194.440002,181830000,
6/15/1992,193.899994,194.990005,193.699997,194.440002,193.899994,159100000,
6/16/1992,192.830002,194.020004,192.75,193.889999,192.830002,178850000,
6/17/1992,189.300003,192.839996,189.270004,192.839996,189.300003,227650000,
